x_mpc,y_mpc,z_mpc
240.7847,81.7190,0.9166
-233.4927,-77.5975,64.1562
202.3748,73.2768,135.3953
-149.9265,2.7446,205.3674
-204.5778,-80.8799,127.5464
-170.2587,110.0444,153.5060
-150.2494,192.5006,70.9296
-209.3909,-20.8113,142.7753
-163.7538,184.4316,61.9061
-249.2245,-28.7624,41.5091
-218.8322,-18.6253,128.1755
-223.0568,67.7645,101.5730
-219.2514,-111.6306,64.2831
-176.5215,40.7029,178.4628
-230.7956,28.3663,102.9304
-247.3284,-16.6881,56.7156
-154.0407,-182.2359,87.9103
-115.6884,-66.1184,216.5940
210.0637,-137.5752,-40.1985
-186.7303,-82.7605,151.4998
253.2519,-23.0950,-0.1245
-211.4537,-79.9676,116.4608
-77.6350,-146.9052,192.5158
-240.2342,20.2359,80.9243
-30.1743,-107.7415,228.3693
-248.2319,38.3580,39.7600
224.2445,114.0984,-36.9783
-155.2744,-161.1158,120.8439
234.0044,75.1720,65.2972
-165.5093,22.4008,191.7765
-223.9248,113.8724,39.5509
-176.8815,-162.1931,84.1427
-198.5798,120.5760,103.4483
-180.3756,-97.2673,150.5955
250.5983,34.4626,26.2324
-246.3142,-6.2079,62.9806
-178.0293,-29.4661,179.2023
209.0734,132.7046,57.9179
-114.1930,107.0196,200.4583
231.5358,-14.1855,104.2443
-122.1946,146.8452,167.8760
-144.4904,5.9911,209.1994
-165.5062,-169.0462,93.3257
-209.5791,-22.4106,142.3184
-214.3362,-8.6567,136.6225
-212.0953,-132.1329,47.3183
-110.4001,183.8962,136.6654
-105.7549,194.9385,124.4997
-185.6447,-83.4799,152.4877
-190.3815,-85.6059,145.3044
-208.1893,41.2201,140.1618
-96.3259,-145.6290,184.9379
241.2603,-49.4234,63.5664
-249.5469,2.4889,49.0922
240.2899,-83.3695,1.0496
-242.4666,-10.8177,76.0516
-209.1052,-123.2216,76.0436
-173.0515,-160.4607,94.8531
211.3466,141.4569,-3.8741
-63.8564,-176.7527,171.3864
-168.2638,182.9750,53.8644
-186.2784,-84.2803,151.2981
-207.6324,-133.1640,62.0572
-216.9707,-127.3123,37.5555
-202.2702,27.1759,151.8012
222.6414,-118.4150,-33.2298
-209.0257,-123.8118,75.3333
-151.0844,62.6170,194.8048
-154.7265,-72.7382,188.3247
208.7054,-140.2767,-38.2369
-96.5333,117.6812,203.7896
-170.0067,102.8062,158.8283
-73.0646,144.2368,196.3588
210.5151,131.8074,54.8632
-120.0107,84.1640,207.8796
-170.0049,110.0675,153.8954
230.3008,-101.7657,-36.1375
-228.5862,90.0730,65.8528
-200.9610,-84.5296,131.0387
-191.4927,120.4211,116.3246
-190.5257,-86.4654,144.6577
-170.0272,180.1320,57.8422
-155.4498,-199.7879,24.9723
-206.9450,-120.0300,86.4293
-209.2049,46.3424,137.0790
-146.1513,138.1371,155.7664
-102.5427,-133.2667,190.8676
188.7104,-170.5679,-0.9721
237.0858,-91.9823,5.9711
-151.9168,72.0737,190.8740
-159.3604,184.6591,72.1911
-193.4160,-163.1096,26.3155
-219.4980,-97.1798,84.1656
-102.0384,192.4826,131.3231
-94.0033,-4.1452,236.3350
-116.1934,-65.4458,216.6197
-61.7764,-210.3294,129.0490
-234.6975,54.5611,81.5414
252.8634,27.7137,1.8101
-213.4675,-0.6137,138.3571
-165.0893,-50.2076,186.9130
-79.1046,-168.9712,172.9254
-56.5832,-193.4773,155.1692
-71.3975,-144.0090,197.1722
-99.5066,-81.7914,219.3690
-211.5907,41.3257,135.0443
-125.3256,216.0043,48.4959
-136.5322,11.2873,214.3549
200.9321,-152.6510,-32.2594
-174.4484,-72.7748,170.2621
-193.6996,162.3298,29.1055
233.5288,73.7138,68.9103
-104.2884,190.2667,132.8186
-115.6191,-67.2368,216.4020
-179.3874,-30.3939,177.8080
-118.6073,81.3988,209.8240
-172.4027,185.7027,22.6138
-96.9027,-104.3336,210.8184
-59.9680,-186.8424,161.9078
-241.5144,-77.5320,19.5028
252.3571,32.1819,-1.0054
-123.2019,20.4067,221.6437
-66.8734,-224.0685,100.2114
-153.0180,-20.8372,202.1696
-123.2570,-192.3714,111.9028
-148.7534,72.5625,193.2057
-220.6921,-100.7261,76.6254
-59.7444,-188.2104,160.4054
-239.2786,-47.5836,72.1386
226.6850,-115.3770,4.9541
234.2760,-99.1548,2.3924
225.0389,-113.5143,-34.5737
-184.2917,-80.1567,155.9972
-174.3905,-97.1442,157.7189
-193.1850,-83.5401,142.9174
-95.1486,195.5896,131.9709
-92.9713,197.5182,130.6449
-114.6469,-67.6123,216.8194
-197.2980,52.6324,151.7542
-191.5305,-86.9506,143.1144
-113.2766,197.9126,112.8054
-93.4473,121.9862,202.7663
202.0158,-151.3384,-31.8444
-55.5826,-190.4583,159.2662
-247.2235,57.6683,16.8718
-192.3741,128.8669,105.4305
240.8221,82.0639,0.7173
214.3195,-137.0556,-3.6716
-124.1892,16.5187,221.4387
-239.3662,45.6306,73.1676
-84.3223,150.1120,187.3189
-146.1777,-36.0453,205.0996
-169.2163,189.7352,9.9860
-177.6039,-107.0380,147.4225
-106.3521,-220.9949,67.7112
-165.9418,108.5484,159.4206
-79.9973,-225.4587,86.6218
-251.0217,-39.5168,-12.6944
-209.8184,-132.8461,55.3484
-214.0155,-69.7532,118.6114
-50.3013,-199.5659,149.6004
-194.7833,-102.0728,127.9769
-55.2003,-203.4080,142.5328
-125.0496,-158.3041,155.0486
253.1626,25.0070,-4.6283
-229.5425,26.2484,106.5834
-168.9114,182.5799,53.5936
-236.7897,-53.6826,76.0799
252.3264,32.6331,-2.4187
-179.8526,-157.9776,86.2347
-215.8253,-24.1359,132.5827
252.5807,30.6441,2.2919
252.0994,34.4523,0.4693
231.1261,-106.3909,-1.7726
-213.5529,-18.9681,137.0300
103.5565,118.7417,144.6818
-194.9477,15.6430,86.6444
-193.1641,-87.5434,27.9467
-147.5201,86.5891,128.4450
-117.2730,-168.3693,60.4779
167.1025,133.4871,-4.1111
175.3086,47.1568,113.1473
-113.7034,14.1696,180.6382
-158.6668,56.1942,132.0094
-100.2829,182.0918,50.4519
-105.4173,-181.1992,42.5862
-86.4571,-177.3517,82.6546
-121.1490,-157.6565,78.9222
-168.8263,-83.0445,101.7987
-118.1013,-174.7327,35.8149
170.5107,-129.1754,-1.4088
-84.0711,-189.3919,53.1503
-156.9030,88.2218,115.5908
-205.9514,57.8099,-2.2924
-166.1174,118.8559,63.5779
-155.9388,-3.6671,146.4022
-116.9574,21.1702,177.8676
-70.7629,140.1404,145.3185
-126.8298,144.0976,94.4181
-184.0608,-3.1052,108.9801
-159.7992,-112.2876,87.2964
177.8996,-118.7488,3.9991
-83.3743,124.1981,152.9365
-201.1177,-65.4144,32.2384
-157.8473,-85.4947,116.3714
-168.0201,-67.5758,113.8873
-158.8620,131.7760,56.2705
153.2379,-147.8395,-20.7387
-198.3905,-74.1693,30.1452
-122.6027,-169.4104,45.1374
173.2844,-101.6202,73.5841
207.6023,51.6385,1.8900
-161.5701,-46.4400,132.3164
207.0654,38.8369,-37.2181
-111.3232,147.0508,108.4157
-156.4668,-88.6621,115.8797
-76.2352,-68.2948,187.8706
-155.3003,-142.7518,35.7107
-195.6580,18.4437,84.5543
-106.3639,182.2242,35.4021
-179.9653,3.6210,115.6392
185.2783,70.2581,80.6800
-124.8167,62.0576,162.3066
207.0801,39.7914,-36.1700
-14.4277,-108.0499,184.0955
-191.7211,15.9640,93.6101
-152.2778,94.8360,116.5870
-57.6140,-173.2040,111.6071
-89.7873,170.2844,93.3656
-208.4937,43.7639,19.7690
-135.2319,12.9008,165.2977
185.6403,100.8862,-33.7335
-79.4138,170.2001,102.4920
-161.0048,-135.8176,37.5576
-129.5859,8.7001,170.0339
-98.2437,181.6251,56.0381
174.4162,-123.9040,-2.5940
-179.1204,-42.9586,108.8600
189.2274,94.2638,-32.9819
-157.3328,67.4419,128.3723
-194.7751,-74.0981,48.5277
-160.5788,-6.3762,141.2714
-82.2719,-169.6238,101.2122
-114.6598,-166.5716,69.9460
170.5523,-129.2260,-0.2935
-155.5982,56.8758,135.4322
-145.0400,-157.0850,8.6961
-102.5036,-175.1672,67.8064
-129.1514,-169.6792,17.8109
-97.6660,97.7827,163.3657
-189.8870,-9.1547,98.2234
-147.2761,145.5455,53.9931
-110.2792,-183.3651,2.2215
-182.9523,-98.6188,50.9188
163.4296,-138.1339,-0.3451
152.6993,-149.9103,0.5740
-160.6248,-6.2996,141.2462
-156.9137,88.6786,115.3481
-146.1855,83.5332,132.0719
-93.1985,180.1693,68.1486
-163.6732,124.0846,60.0443
-126.8023,139.9410,100.6432
-164.2059,-133.8403,30.2421
-54.0502,-194.3063,71.5270
-77.5212,-153.9776,126.7859
174.3319,-124.0937,1.6684
-94.4452,75.3245,176.6354
-73.0222,-191.3951,61.8863
-183.4036,35.3598,104.4393
-134.6338,-165.8978,12.1205
205.7019,58.9977,-1.2005
-137.4804,163.7209,9.5201
-108.0915,-38.3212,180.6759
-102.9999,-187.5846,-0.3053
-163.6739,105.7828,88.4189
159.3576,-142.8310,1.2715
-106.7985,99.1771,156.7024
159.5983,-142.2679,9.2971
-98.9976,38.8915,185.7019
-155.6258,-53.9383,136.6390
205.6128,59.3500,-0.5059
181.5050,99.4883,54.3826
205.6377,59.2626,-1.0444
-158.3920,-128.0532,65.6847
169.0147,-131.2722,1.4287
-197.2920,-18.7872,80.7721
-65.5929,-181.0735,93.3341
-142.3731,110.6802,115.2461
-199.8998,29.0091,70.7147
-100.7064,181.7320,51.3235
-111.1471,-177.1629,45.4117
-84.2919,-167.6060,102.9868
-189.0378,15.7850,99.0913
-156.6662,-141.0690,36.8619
-141.0903,154.3346,45.5877
-188.0190,18.3470,100.5811
-155.0680,-141.4771,41.7446
-78.4165,-71.0059,186.0484
-152.0235,-146.4105,35.4736
-177.1015,-101.1523,64.8774
-179.9150,-41.8891,108.0835
-147.5492,-83.9915,130.3146
-199.8596,-71.2435,28.0682
-84.7569,-193.1021,36.5405
-187.8042,-82.7034,60.8073
-204.1608,56.0171,31.4390
-140.0852,-16.6527,160.9576
-200.0457,-70.7408,28.0419
181.5245,99.4970,54.3933
-190.3862,-2.3907,97.7590
-99.6161,181.8376,53.1327
-197.9986,81.2173,-3.4517
-118.5270,14.8361,177.6085
206.1446,57.5670,2.0371
-176.2372,-102.2023,65.6422
-144.7349,-157.4301,9.0689
-153.4343,-96.1542,114.1361
-153.8372,92.0728,116.9278
-138.5248,-146.2076,72.4545
-116.2935,-164.7521,71.7506
-206.9069,-46.9682,28.2700
-146.5410,105.2976,115.1319
-69.5958,-196.5877,48.2530
-157.2743,-134.4332,54.8754
-178.8016,-88.4836,77.5867
-200.7294,-69.5678,26.2169
-86.4914,-191.5522,40.5853
-156.9179,1.3165,145.5863
204.6960,51.9430,-34.9612
-112.7586,-168.3719,68.9786
-163.5571,106.1452,88.3404
-195.5393,76.9574,40.7944
-86.7326,104.5185,165.4599
-212.6372,23.7025,-6.8771
-183.4123,-110.2049,-6.2191
-156.3435,88.4917,116.4035
-155.1797,-89.6706,117.0588
-125.9643,-24.3024,171.3672
-180.8138,-39.1923,107.6790
-176.4678,-47.8200,111.3421
-204.9622,52.9426,31.8213
-116.4562,-74.8393,163.2856
-175.7280,73.0420,98.0302
-190.1022,16.1924,97.0796
-142.1831,159.8817,6.9299
-84.1561,-165.4833,106.5808
-148.7323,-129.4503,83.3556
-114.1785,73.6005,165.4491
-167.6430,132.9464,7.0172
-169.9564,80.2040,102.5207
-115.3514,-168.5793,64.0606
15.0354,213.5143,3.7829
-72.4304,131.5605,152.5613
-187.8897,-81.4193,62.4426
-190.7999,-3.8006,97.0153
-196.4480,13.2760,84.0435
174.8354,-123.5307,2.3415
101.0562,121.1836,144.6900
-126.8087,-9.6317,172.2208
170.7838,-126.8262,24.1171
-72.6082,131.9745,152.1340
-78.1421,-194.4587,43.7513
-189.5765,-2.4939,99.4450
159.0769,-143.2794,0.6360
-87.6692,53.9482,187.7209
-159.9979,127.7032,62.6760
-169.4202,126.3547,34.1745
-127.0184,-167.0940,42.2229
-177.1962,103.1053,61.7067
-158.7408,87.7918,113.7235
204.0377,52.3958,-38.2552
-109.7854,-181.4780,29.2082
-87.0252,-190.4048,44.8720
158.1841,-144.2737,1.9520
-142.5310,-39.9124,154.7058
-68.8886,-156.9542,128.3032
-159.0275,118.0206,81.3847
-162.4554,79.8725,114.3330
-142.8785,104.1147,120.7884
-94.2379,129.0255,162.4748
-110.8011,165.6172,110.5505
-141.2473,-133.6016,118.8591
217.9656,54.4979,-38.0630
-145.9196,-130.9116,116.1819
-185.7262,123.7491,46.0506
-164.5172,74.2797,139.0904
-92.4164,-193.0730,78.1800
217.9547,-66.5236,0.7571
-193.8152,63.1266,101.8883
-153.7163,27.1600,166.0264
-209.2293,-63.5360,64.1745
170.5693,-150.8145,9.6670
-184.3225,-132.9558,16.7504
-225.0817,-34.4450,9.1919
219.9638,-59.3972,4.5750
-204.9946,86.6646,48.9958
-102.3209,-159.6195,126.4387
221.5209,-53.4962,1.1671
-187.4940,129.0015,11.8033
-157.2131,-160.3425,38.8479
-121.0423,138.0142,135.0399
187.9964,122.5364,-39.7138
-119.6549,124.2862,148.8983
-174.7886,-112.5226,93.3954
-84.9772,-165.1012,132.1209
-93.4740,-170.9880,118.1635
-208.3715,-91.9311,-8.2342
213.6823,79.1746,-3.1049
-171.8114,-29.2679,146.8423
170.7043,150.9673,-2.9900
-119.7243,-181.8272,67.4173
-155.7022,-67.5168,152.1139
-189.2382,-4.7854,126.9132
217.7251,55.4784,-38.2031
199.3704,96.7328,53.2574
-91.9475,-193.4125,77.9709
-202.3664,61.0692,85.2102
217.5557,-67.8853,1.9858
-159.1633,84.3878,139.6015
145.4506,175.4264,-3.5728
-86.7472,127.4843,167.8277
-47.5245,-134.4904,177.7579
-77.3937,139.0646,163.1465
-83.0421,132.4372,165.8613
-103.0005,193.2044,63.3149
-137.1665,134.5645,122.5715
-115.6635,193.9440,30.8884
-204.0964,10.5954,100.8905
-117.6183,139.2124,136.8722
-216.0412,-72.4966,4.4876
-197.3430,63.2448,94.8987
-117.1313,-155.6758,118.3023
-87.6922,-174.8870,116.9412
-142.2386,137.6876,112.9658
-224.4986,37.4488,12.2305
-92.2663,118.4393,171.4955
-89.0740,-176.3474,113.6624
-177.3867,-125.9070,68.0726
-54.9710,-208.1280,74.9283
-198.3397,103.8099,42.8816
172.4053,149.0551,-3.6864
-170.2013,151.6108,0.5937
-186.1546,124.1251,43.5299
-116.0979,146.2311,130.7419
218.0943,-66.2373,1.8863
-161.8093,-4.1617,160.4885
-87.4748,-176.6280,114.4875
-190.0453,49.7969,115.5856
-84.2007,136.0258,162.3720
-210.4403,-87.0552,-9.7252
222.3217,35.2161,-35.9379
-87.1984,132.7067,163.5362
-188.9902,-96.7268,82.9818
-148.5613,3.4783,172.8529
-170.5030,75.6921,130.9989
-92.6302,130.1451,162.6160
-68.4564,-188.1588,108.9596
-145.9730,113.9256,132.9487
218.0074,66.5292,3.0431
-131.5103,145.0419,116.7503
-133.0124,-32.2366,182.2959
-194.8869,79.4681,87.5648
-87.6231,174.7648,117.2311
181.8162,136.1955,-18.9178
-177.0920,-139.0573,35.5841
-166.8015,-34.7708,151.4368
214.5199,71.0092,30.0702
-171.3828,-30.0288,147.2808
-207.3081,-90.9879,26.6489
-186.9851,122.8960,43.5751
-184.2321,-134.0417,7.5534
-132.7783,-170.6664,72.1798
200.2405,103.5446,-33.9028
-184.7555,125.7531,44.9317
-162.5717,-154.9806,38.9721
-180.1596,-139.4952,-7.1622
-91.9861,-138.8959,155.6115
212.9315,-81.3873,2.2919
-219.9636,22.0458,55.6790
-88.4086,127.1313,167.3073
-107.1007,122.0150,160.0377
-145.0875,14.9682,175.2083
-152.7278,55.8150,159.7860
195.8118,-116.7183,2.7307
-191.3305,-19.1603,122.4680
-88.0535,10.7488,210.0110
217.8546,54.5587,-39.1990
-118.9448,192.5286,27.5550
-60.7957,-206.9832,73.7322
-129.1999,24.5263,186.2280
-150.4480,3.2489,171.2601
-63.8084,-182.5088,120.8070
-156.7708,-125.8703,107.5023
160.2224,-157.0926,40.3489
-160.5265,-150.6422,59.2932
-148.7418,49.9719,165.4007
157.5312,-164.7529,-4.3858
147.6195,173.6972,-4.1448
191.4048,-3.3599,123.8244
-220.3429,-49.3638,31.4951
-140.9547,-151.9488,94.9907
-207.0776,95.3578,2.5041
-133.9652,-78.0156,167.1767
-69.9839,-128.4342,174.8954
-165.5455,-90.4106,128.0737
-120.8899,-181.3000,67.0690
-72.1926,113.4469,184.1210
-97.9396,194.1771,68.4534
-82.7562,-205.5774,53.5937
-178.9520,-138.2150,29.2559
-217.9913,64.7897,16.2947
-159.3820,75.3097,144.6014
-73.0316,-209.2754,53.4311
-125.9461,-131.7074,137.0236
-167.9929,-58.5254,142.6128
-111.1922,121.6803,157.5306
218.0789,66.4957,2.4339
-158.8261,-120.4797,110.6575
165.7011,156.2249,-11.1003
-139.2432,-37.1769,176.6797
-194.6732,96.2286,69.4958
-169.7126,-15.0486,151.5246
-187.9349,-128.8428,8.3005
-200.6519,14.8735,107.2757
-193.6990,66.6044,100.1754
-160.5475,-88.6020,135.5201
182.5847,134.5072,-23.7279
-221.0475,-29.5363,47.5185
183.3704,42.9134,128.5554
-212.2665,-21.6924,80.4072
208.8216,90.2204,15.7161
-176.2690,142.8363,22.8107
-161.9121,74.8514,142.0426
-168.0182,-58.5655,142.6037
-109.5356,125.3278,155.8607
-201.0177,80.5824,71.3875
-205.3124,97.3530,19.1624
-86.5230,-176.2447,115.9736
-208.5171,-91.7541,-10.0166
-225.8529,3.2915,31.2824
-100.6643,113.2829,170.3902
-214.3298,-73.9595,24.3286
-160.2435,-117.2402,112.1537
181.8468,134.0973,-30.8479
207.2518,74.9739,58.5460
214.8079,-51.2980,56.8234
-144.9866,-146.8937,96.9747
-210.1657,76.6137,44.3152
-92.1818,-193.4535,77.9846
-184.0153,-134.3323,-9.8458
222.0418,51.7969,-4.2852
-180.7543,-111.4644,83.1122
186.3046,-128.1175,-29.6762
-212.8579,-60.3976,55.2102
-211.9399,70.4191,46.1212
-197.1988,72.2623,88.8558
-218.5572,-59.6478,26.0687
-201.0860,80.5152,71.3214
-80.5365,-180.6472,113.5144
-58.8803,-179.2253,128.1275
157.0921,-165.2406,-4.8870
-188.5548,-127.3754,15.1370
-150.4966,25.3934,169.4480
-93.0691,-171.5807,117.9190
-129.6979,13.6366,187.0810
-222.4378,30.4918,39.9865
-124.3024,186.1877,43.4833
-164.0199,76.6023,138.7012
-175.1277,-129.6659,67.2736
-155.9910,-70.1799,150.8338
-120.2981,139.2622,134.7007
-166.6847,117.7732,101.7653
-91.8644,175.0593,113.6922
-82.5426,-103.2519,185.8412
-96.2298,-186.8448,88.5441
-195.1682,79.0865,87.5571
-221.2138,50.8902,22.0515
-118.2769,19.3003,194.0359
-152.2742,-108.2469,130.7950
-199.4379,59.3164,93.3734
-174.4336,144.7675,25.0633
-192.2929,83.2676,90.0162
-186.7773,-126.7936,32.4221
-215.8180,25.6041,160.7121
269.3565,22.0019,4.9507
-231.1882,-128.9319,54.6826
-216.2090,153.4248,52.6909
269.5623,19.9530,-0.5469
213.3901,-90.5217,139.0436
-108.0636,123.4261,214.8302
-99.8235,16.1350,250.6765
-240.2623,114.1540,48.0403
260.4874,72.1401,-2.7145
-56.2340,-239.3540,112.3065
-128.8028,-146.0719,187.4544
230.1735,141.6939,-3.0715
242.6476,-76.3157,91.4653
-159.8458,-90.7378,198.2028
-44.5736,-233.7810,128.1727
-170.4402,185.1774,98.6313
-183.8418,193.8117,41.3360
261.8430,-14.5333,65.5505
-238.0780,-24.3536,125.6816
-93.0805,-227.9651,111.5289
-170.7908,207.4378,29.5192
-249.8455,8.2788,102.8622
238.9774,-25.2178,123.7979
-266.7415,43.7056,3.3171
-201.0466,-122.0899,133.2183
-138.4646,-220.8669,71.5421
-196.7889,132.5130,129.5661
-108.2989,-25.6277,246.3489
-234.1195,-124.8524,51.7070
-126.0714,-236.7150,33.8578
-98.6102,-191.9927,162.7570
-193.3255,-127.9293,139.0506
-151.5783,216.8419,55.4927
-242.7591,-28.0429,115.5750
-185.9188,78.8219,179.7153
-187.7737,98.3314,167.7752
-151.5390,137.0940,176.9720
-178.0533,83.6273,185.4227
-268.8412,22.9852,-16.5657
-264.9670,-51.5552,14.6179
-259.4311,53.8938,53.5740
231.8471,125.9287,58.8946
-260.3068,15.7185,71.2302
-172.1747,-194.8404,73.9884
-134.0900,-136.1620,191.2095
-251.2694,-35.2235,93.3008
-213.4698,-29.2068,163.2793
-224.4829,13.3749,150.0369
-152.8978,-222.5834,12.7178
-222.0051,16.9230,153.3318
-153.1924,62.4455,213.8130
-169.5786,158.8832,138.1411
-84.5832,-178.4142,184.6598
-164.4532,155.6994,147.6419
211.6518,-125.5220,111.9522
-261.4970,-25.0043,63.8791
-217.3793,152.3070,51.3367
-206.5701,-18.4756,173.4191
-138.5515,171.5368,156.4149
-176.7006,-179.8726,97.5184
-168.5072,-84.9267,193.5988
-104.4813,170.5187,181.9204
-194.6209,170.0585,79.3197
-189.9391,-106.9932,159.8898
-153.5009,60.6413,214.1263
245.6209,78.2594,81.4634
-238.8310,-27.7270,123.6194
-136.5946,10.0285,233.0933
-216.7812,-120.4268,107.6811
-148.2220,-45.2054,221.5371
-214.8309,-119.2662,112.7621
-126.6909,-55.5571,232.2819
-226.3776,100.2244,108.6323
270.3101,-2.1139,-4.5812
-141.0835,99.4629,208.0772
-181.0743,-87.1406,180.8661
268.9136,27.8643,-1.8353
252.1193,-97.4511,5.8277
-126.4917,-232.5497,54.9185
-219.6787,141.4557,69.4773
-199.6257,-123.7067,133.9471
-143.8542,-74.4852,216.4569
-187.0084,-1.9586,195.2426
270.0991,3.6852,11.3491
-261.5168,-25.0572,63.8525
-147.2223,3.4909,226.7370
-212.3240,-122.1031,114.4812
-169.2586,-82.6909,193.9359
-214.9088,2.0388,164.0358
-155.0217,59.5012,213.3672
-54.3896,-204.8467,167.8612
-259.7100,-37.1530,65.3327
-160.1491,-6.9262,217.7223
-242.7120,117.6614,18.5879
-117.8399,5.4927,243.2746
-202.0170,-120.3149,133.4647
-124.2182,190.0418,146.8129
-111.1413,186.8788,160.6991
-202.7941,-134.2458,118.1234
-194.9863,140.7142,123.6145
-128.6168,109.6570,211.0317
-208.2003,-133.8678,108.7825
-224.5184,-124.6202,84.6347
-107.7807,-224.0436,106.2520
269.5280,20.8853,-4.6579
-231.3499,-135.9550,33.1160
178.2385,200.2275,-35.2685
-151.7214,-43.8186,219.4648
216.2115,124.6705,103.9935
196.8154,-135.5465,126.4762
-230.9792,64.6989,124.7725
-152.0927,-223.4422,6.8726
-141.1720,-24.5878,229.2857
-52.6655,-205.1028,168.1231
-177.2049,189.4895,76.1477
-249.7991,-89.9866,51.0884
216.7602,-158.3791,-32.2467
-138.7712,172.1110,155.6584
-216.8639,-123.7981,103.7013
-257.2841,-83.0605,4.0108
-255.9187,-57.3306,65.7960
-253.6523,66.0205,66.4359
-127.1667,196.6964,135.0966
-145.1005,-184.7112,133.9392
-225.9210,-121.2342,85.8736
-174.0889,-151.2583,141.1613
-100.4680,200.8454,150.6000
-112.6002,-91.9359,227.9959
-114.7966,-43.9066,240.8470
-155.9935,86.8697,203.0594
-230.3667,-129.1370,58.0383
-254.6909,87.6724,23.6590
-167.0216,126.0846,171.2314
-205.7897,42.7616,170.1055
-108.1875,198.4175,148.4589
-132.2529,-234.5651,24.5610
-124.9535,-44.8548,235.5624
-101.3296,-225.9745,108.5488
-79.7685,-137.7528,218.5784
-205.7019,42.5800,170.2621
-213.8633,-109.8717,123.7213
-250.9523,33.0753,95.1071
-109.2955,-12.9975,246.9863
-188.6734,148.5901,124.2579
192.7115,-187.1492,-30.8936
-126.0194,-91.4074,221.0905
264.0007,58.3229,4.5203
-136.7027,-169.6153,160.1922
-262.8218,-13.9959,62.0293
-156.0638,163.1373,148.8273
-218.1215,5.0363,159.7405
-188.2971,188.3309,46.8544
-137.4980,172.1484,156.7765
-153.9509,-222.0272,11.0778
-215.3220,0.6717,163.5731
-91.8407,-226.0473,116.5703
-258.7889,-78.1390,-6.6256
-235.1085,-124.9203,47.3318
-127.4485,-4.3763,238.4530
-61.1405,-208.2327,161.3175
-159.3933,189.2492,109.0915
-247.5311,-14.6906,107.8658
-85.7528,137.0219,216.7811
-157.7772,53.7030,212.9438
136.4957,231.9990,-25.8527
-154.4063,2.1996,221.9846
-107.5634,-214.5410,124.6016
-137.0337,-166.1715,163.5036
-92.6430,-226.9351,114.2040
-74.3510,-142.1198,217.7130
-108.0333,-109.0416,222.6294
-199.7084,-180.0695,28.5962
-177.0576,159.7071,127.5558
-130.0704,-218.4038,92.2408
269.4180,23.2525,-0.6278
-174.6594,-77.9584,191.1641
-172.7584,-180.2375,103.9054
269.5770,21.1019,-3.2394
219.6498,-157.6810,-4.3176
-166.8076,-209.3014,38.6979
-232.0838,-126.4916,57.1547
-60.1262,-132.1408,228.1525
261.1879,-56.8032,-41.0397
-217.9796,6.7712,159.9051
214.9943,-123.9807,107.4142
-254.6128,71.0207,57.0996
-253.4873,67.7877,65.4354
-73.7581,-141.4817,218.3473
230.6991,-137.2936,-32.5790
-142.2364,3.0789,229.9842
-182.9494,-89.1350,178.0959
-45.9818,-201.9620,173.8708
-158.6883,162.7188,146.5437
-84.9043,-173.3657,189.3947
-104.0822,-195.0108,155.7970
-226.9726,-131.9369,64.8997
-251.1688,31.0960,95.3059
-142.0932,-20.2367,229.2078
248.8750,66.3569,82.4303
-256.0104,-59.2927,63.8759
-219.6323,-122.3695,99.6224
233.4671,-129.2767,-43.7959
-148.9531,-40.0889,222.1347
-87.9146,-179.0282,157.9938
-121.4047,-35.7462,220.7380
-165.2366,-67.3083,181.4078
-252.7571,-12.2186,26.6018
-122.3332,-37.8809,219.8704
-116.2310,-26.2490,224.8223
-185.9690,-142.5818,99.1466
-82.1054,-172.3267,168.2453
-221.0619,45.2702,117.5867
237.9945,89.8620,-5.3013
-240.4483,20.1884,80.7638
-167.5090,190.4072,20.7911
-127.1739,100.8556,195.9635
-253.5507,20.6974,5.5261
-123.4626,-9.3690,222.2984
-174.0976,-166.6061,81.7325
-151.1686,5.2984,204.6168
-188.7546,23.0110,169.0879
-169.9658,108.0993,155.4824
-168.4708,107.4213,157.5656
-114.0570,107.0658,200.6905
-78.2073,-146.7057,192.6392
-196.6068,51.7197,153.0376
-64.8657,-224.8642,99.8960
233.4228,73.8571,69.3543
