B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.87,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9220194
0.87,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.1928006
0.88,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9204632
0.88,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.1943568
0.89,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9189069
0.89,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.1959131
0.9,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9173507
0.9,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.1974693
0.91,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9157945
0.91,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.1990255
0.92,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9142383
0.92,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2005817
0.93,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9126821
0.93,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2021379
0.94,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9111259
0.94,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2036941
0.95,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9095697
0.95,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2052503
0.96,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9080134
0.96,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2068066
0.97,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9064572
0.97,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2083628
0.98,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.904901
0.98,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.209919
0.99,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9033448
0.99,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2114752
1.0,4d105p,2P*,1/2,-0.5,0.666667,29552.05741,29551.9017886
1.0,4d105p,2P*,1/2,0.5,0.666667,29552.05741,29552.2130314
0.0,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.66516
0.0,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.66516
0.0,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.66516
0.0,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.66516
0.01,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.6558227
0.01,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6620476
0.01,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6682724
0.01,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.6744973
0.02,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.6464854
0.02,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6589351
0.02,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6713849
0.02,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.6838346
0.03,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.6371482
0.03,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6558227
0.03,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6744973
0.03,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.6931718
0.04,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.6278109
0.04,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6527103
0.04,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6776097
0.04,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7025091
0.05,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.6184736
0.05,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6495979
0.05,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6807221
0.05,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7118464
0.06,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.6091363
0.06,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6464854
0.06,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6838346
0.06,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7211837
0.07,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5997991
0.07,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.643373
0.07,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.686947
0.07,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7305209
0.08,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5904618
0.08,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6402606
0.08,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6900594
0.08,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7398582
0.09,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5811245
0.09,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6371482
0.09,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6931718
0.09,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7491955
0.1,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5717872
0.1,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6340357
0.1,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6962843
0.1,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7585328
0.11,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5624499
0.11,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6309233
0.11,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.6993967
0.11,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7678701
0.12,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5531127
0.12,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6278109
0.12,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7025091
0.12,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7772073
0.13,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5437754
0.13,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6246985
0.13,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7056215
0.13,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7865446
0.14,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5344381
0.14,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.621586
0.14,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.708734
0.14,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.7958819
0.15,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5251008
0.15,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6184736
0.15,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7118464
0.15,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8052192
0.16,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5157636
0.16,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6153612
0.16,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7149588
0.16,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8145564
0.17,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.5064263
0.17,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6122488
0.17,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7180712
0.17,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8238937
0.18,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.497089
0.18,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6091363
0.18,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7211837
0.18,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.833231
0.19,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4877517
0.19,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6060239
0.19,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7242961
0.19,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8425683
0.2,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4784144
0.2,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.6029115
0.2,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7274085
0.2,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8519056
0.21,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4690772
0.21,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5997991
0.21,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7305209
0.21,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8612428
0.22,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4597399
0.22,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5966866
0.22,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7336334
0.22,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8705801
0.23,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4504026
0.23,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5935742
0.23,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7367458
0.23,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8799174
0.24,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4410653
0.24,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5904618
0.24,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7398582
0.24,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8892547
0.25,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4317281
0.25,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5873494
0.25,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7429706
0.25,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.8985919
0.26,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4223908
0.26,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5842369
0.26,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7460831
0.26,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9079292
0.27,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4130535
0.27,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5811245
0.27,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7491955
0.27,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9172665
0.28,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.4037162
0.28,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5780121
0.28,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7523079
0.28,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9266038
0.29,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3943789
0.29,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5748996
0.29,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7554204
0.29,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9359411
0.3,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3850417
0.3,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5717872
0.3,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7585328
0.3,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9452783
0.31,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3757044
0.31,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5686748
0.31,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7616452
0.31,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9546156
0.32,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3663671
0.32,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5655624
0.32,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7647576
0.32,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9639529
0.33,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3570298
0.33,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5624499
0.33,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7678701
0.33,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9732902
0.34,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3476926
0.34,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5593375
0.34,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7709825
0.34,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9826274
0.35,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3383553
0.35,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5562251
0.35,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7740949
0.35,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30472.9919647
0.36,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.329018
0.36,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5531127
0.36,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7772073
0.36,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.001302
0.37,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3196807
0.37,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5500002
0.37,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7803198
0.37,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0106393
0.38,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3103434
0.38,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5468878
0.38,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7834322
0.38,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0199766
0.39,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.3010062
0.39,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5437754
0.39,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7865446
0.39,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0293138
0.4,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2916689
0.4,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.540663
0.4,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.789657
0.4,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0386511
0.41,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2823316
0.41,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5375505
0.41,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7927695
0.41,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0479884
0.42,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2729943
0.42,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5344381
0.42,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7958819
0.42,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0573257
0.43,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2636571
0.43,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5313257
0.43,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.7989943
0.43,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0666629
0.44,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2543198
0.44,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5282133
0.44,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8021067
0.44,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0760002
0.45,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2449825
0.45,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5251008
0.45,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8052192
0.45,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0853375
0.46,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2356452
0.46,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5219884
0.46,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8083316
0.46,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.0946748
0.47,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2263079
0.47,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.518876
0.47,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.811444
0.47,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1040121
0.48,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2169707
0.48,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5157636
0.48,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8145564
0.48,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1133493
0.49,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.2076334
0.49,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5126511
0.49,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8176689
0.49,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1226866
0.5,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1982961
0.5,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5095387
0.5,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8207813
0.5,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1320239
0.51,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1889588
0.51,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5064263
0.51,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8238937
0.51,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1413612
0.52,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1796216
0.52,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5033139
0.52,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8270061
0.52,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1506984
0.53,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1702843
0.53,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.5002014
0.53,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8301186
0.53,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1600357
0.54,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.160947
0.54,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.497089
0.54,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.833231
0.54,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.169373
0.55,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1516097
0.55,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4939766
0.55,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8363434
0.55,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1787103
0.56,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1422725
0.56,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4908642
0.56,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8394558
0.56,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1880475
0.57,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1329352
0.57,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4877517
0.57,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8425683
0.57,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.1973848
0.58,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1235979
0.58,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4846393
0.58,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8456807
0.58,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2067221
0.59,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1142606
0.59,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4815269
0.59,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8487931
0.59,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2160594
0.6,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.1049233
0.6,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4784144
0.6,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8519056
0.6,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2253967
0.61,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0955861
0.61,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.475302
0.61,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.855018
0.61,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2347339
0.62,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0862488
0.62,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4721896
0.62,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8581304
0.62,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2440712
0.63,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0769115
0.63,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4690772
0.63,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8612428
0.63,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2534085
0.64,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0675742
0.64,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4659647
0.64,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8643553
0.64,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2627458
0.65,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.058237
0.65,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4628523
0.65,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8674677
0.65,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.272083
0.66,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0488997
0.66,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4597399
0.66,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8705801
0.66,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2814203
0.67,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0395624
0.67,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4566275
0.67,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8736925
0.67,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.2907576
0.68,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0302251
0.68,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.453515
0.68,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.876805
0.68,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3000949
0.69,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0208878
0.69,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4504026
0.69,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8799174
0.69,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3094322
0.7,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0115506
0.7,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4472902
0.7,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8830298
0.7,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3187694
0.71,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30472.0022133
0.71,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4441778
0.71,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8861422
0.71,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3281067
0.72,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.992876
0.72,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4410653
0.72,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8892547
0.72,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.337444
0.73,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9835387
0.73,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4379529
0.73,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8923671
0.73,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3467813
0.74,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9742015
0.74,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4348405
0.74,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8954795
0.74,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3561185
0.75,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9648642
0.75,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4317281
0.75,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.8985919
0.75,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3654558
0.76,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9555269
0.76,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4286156
0.76,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.9017044
0.76,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3747931
0.77,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9461896
0.77,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4255032
0.77,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.9048168
0.77,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3841304
0.78,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9368523
0.78,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4223908
0.78,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.9079292
0.78,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.3934677
0.79,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9275151
0.79,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4192784
0.79,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.9110416
0.79,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.4028049
0.8,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9181778
0.8,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4161659
0.8,4d105p,2P*,3/2,0.5,1.333333,30472.66516,30472.9141541
0.8,4d105p,2P*,3/2,1.5,1.333333,30472.66516,30473.4121422
0.81,4d105p,2P*,3/2,-1.5,1.333333,30472.66516,30471.9088405
0.81,4d105p,2P*,3/2,-0.5,1.333333,30472.66516,30472.4130535
