sample_index,redshift,scale_factor,ln_scale_factor,cosmic_time_from_a_min_Gyr,lookback_from_present_Gyr,H_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate
59,76207900.0025,1.31219989902e-08,-18.148975703,5.46057117545e-14,13.7969074704,3.75353807441e+15,5.57551816724e+13,3.10864028332e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.3976794745e+23,3.10850051537e+27,0.684111138201,3.10864028332e+27,4.4961119561e-05,0.99995503888,2.20067642394e-28,6.98839737252e+22,1.31219989902e-08,3.2168405118e-28,1.43094324306e-23,3.2168405118e-28
60,75857756.5029,1.31825673856e-08,-18.1443705328,5.58109031421e-14,13.7969074704,3.71912581641e+15,5.52440208267e+13,3.0519018371e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.37850259319e+23,3.05176398684e+27,0.684111138201,3.0519018371e+27,4.51686412857e-05,0.999954831359,2.24158958812e-28,6.89251296596e+22,1.31825673856e-08,3.27664536206e-28,1.45084964648e-23,3.27664536206e-28
61,75509221.7665,1.32434153519e-08,-18.1397653626,5.70272459017e-14,13.7969074704,3.68502905012e+15,5.47375463055e+13,2.99619897555e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.35958882855e+23,2.99606301666e+27,0.684111138201,2.99619897555e+27,4.53771208004e-05,0.999954622879,2.28326337398e-28,6.79794414277e+22,1.32434153519e-08,3.33756205166e-28,1.47103297555e-23,3.33756205166e-28
62,75162288.4018,1.33045441798e-08,-18.1351601924,5.8254843214e-14,13.7969074704,3.65124488309e+15,5.42357151444e+13,2.94151279722e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.3409345705e+23,2.94137870377e+27,0.684111138201,2.94151279722e+27,4.55865625253e-05,0.999954413437,2.32571192227e-28,6.70467285248e+22,1.33045441798e-08,3.39961125086e-28,1.49149708271e-23,3.39961125086e-28
63,74816949.0511,1.33659551655e-08,-18.1305550222,5.94937992144e-14,13.7969074704,3.61777044942e+15,5.37384847729e+13,2.88782474569e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.32253625845e+23,2.88769249207e+27,0.684111138201,2.88782474569e+27,4.57969709009e-05,0.999954203029,2.36894963665e-28,6.61268129227e+22,1.33659551655e-08,3.46281401422e-28,1.51224587395e-23,3.46281401422e-28
64,74473196.3906,1.34276496114e-08,-18.125949852,6.07442190017e-14,13.7969074704,3.58460290945e+15,5.3245813011e+13,2.8351166032e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.30439038072e+23,2.83498616416e+27,0.684111138201,2.8351166032e+27,4.60083503883e-05,0.99995399165,2.41299118854e-28,6.52195190359e+22,1.34276496114e-08,3.52719178771e-28,1.53328330963e-23,3.52719178771e-28
65,74131023.1301,1.34896288259e-08,-18.1213446819,6.2006208647e-14,13.7969074704,3.55173944957e+15,5.2757658065e+13,2.7833704845e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.28649347376e+23,2.78324183515e+27,0.684111138201,2.7833704845e+27,4.62207054691e-05,0.999953779295,2.45785152214e-28,6.43246736878e+22,1.34896288259e-08,3.592766416e-28,1.5546134052e-23,3.592766416e-28
66,73790422.0129,1.35518941235e-08,-18.1167395117,6.32798752033e-14,13.7969074704,3.51917728197e+15,5.22739785247e+13,2.7325688308e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.26884212156e+23,2.73244194659e+27,0.684111138201,2.7325688308e+27,4.64340406456e-05,0.999953565959,2.50354585945e-28,6.34421060782e+22,1.35518941235e-08,3.65956014988e-28,1.57624023195e-23,3.65956014988e-28
67,73451385.8157,1.36144468247e-08,-18.1121343415,6.45653267137e-14,13.7969074704,3.48691364439e+15,5.17947333595e+13,2.68269440378e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.251432955e+23,2.68256926049e+27,0.684111138201,2.68269440378e+27,4.66483604409e-05,0.99995335164,2.55008970547e-28,6.25716477502e+22,1.36144468247e-08,3.7275956538e-28,1.59816791783e-23,3.7275956538e-28
68,73113907.3483,1.3677288256e-08,-18.1075291713,6.5862672221e-14,13.7969074704,3.4549457999e+15,5.13198819149e+13,2.63373027976e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.23426265116e+23,2.63360685349e+27,0.684111138201,2.63373027976e+27,4.68636693989e-05,0.999953136331,2.59749885347e-28,6.17131325581e+22,1.3677288256e-08,3.79689601356e-28,1.62040064821e-23,3.79689601356e-28
69,72777979.4537,1.37404197501e-08,-18.1029240011,6.71720217773e-14,13.7969074704,3.42327103666e+15,5.08493839091e+13,2.58565984393e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.21732793272e+23,2.58553811114e+27,0.684111138201,2.58565984393e+27,4.70799720845e-05,0.999952920028,2.6457893903e-28,6.08663966361e+22,1.37404197501e-08,3.86748474416e-28,1.64294266667e-23,3.86748474416e-28
70,72443595.0075,1.3803842646e-08,-18.0983188309,6.84934864526e-14,13.7969074704,3.3918866677e+15,5.03831994296e+13,2.53846678477e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.20062556733e+23,2.53834672221e+27,0.684111138201,2.53846678477e+27,4.72972730837e-05,0.999952702727,2.69497770192e-28,6.00312783665e+22,1.3803842646e-08,3.93938579776e-28,1.66579827585e-23,3.93938579776e-28
71,72110746.9183,1.38675582887e-08,-18.0937136607,6.98271783448e-14,13.7969074704,3.36079003067e+15,4.99212889301e+13,2.49213508844e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.18415236698e+23,2.4920166732e+27,0.684111138201,2.49213508844e+27,4.75155770037e-05,0.999952484423,2.74508047888e-28,5.92076183491e+22,1.38675582887e-08,4.01262357181e-28,1.68897183822e-23,4.01262357181e-28
72,71779428.1271,1.39315680295e-08,-18.0891084906,7.11732105888e-14,13.7969074704,3.32997848763e+15,4.94636132263e+13,2.44664903341e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.16790518742e+23,2.44653224289e+27,0.684111138201,2.44664903341e+27,4.77348884728e-05,0.999952265112,2.79611472206e-28,5.83952593708e+22,1.39315680295e-08,4.08722291733e-28,1.71246777696e-23,4.08722291733e-28
73,71449631.6076,1.39958732257e-08,-18.0845033204,7.25316973665e-14,13.7969074704,3.29944942484e+15,4.90101334938e+13,2.40199318508e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.15188092751e+23,2.40187799699e+27,0.684111138201,2.40199318508e+27,4.79552121407e-05,0.999952044788,2.84809774836e-28,5.75940463755e+22,1.39958732257e-08,4.16320914735e-28,1.73629057677e-23,4.16320914735e-28
74,71121350.3653,1.40604752413e-08,-18.0798981502,7.39027539162e-14,13.7969074704,3.26920025251e+15,4.85608112636e+13,2.35815239058e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.13607652869e+23,2.35803878293e+27,0.684111138201,2.35815239058e+27,4.81765526788e-05,0.999951823447,2.90104719667e-28,5.68038264347e+22,1.40604752413e-08,4.2406080455e-28,1.76044478474e-23,4.2406080455e-28
75,70794577.4384,1.41253754462e-08,-18.07529298,7.52864965425e-14,13.7969074704,3.2392284046e+15,4.81156084197e+13,2.3151117736e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.12048897436e+23,2.3149997247e+27,0.684111138201,2.3151117736e+27,4.83989147797e-05,0.999951601085,2.95498103376e-28,5.60244487179e+22,1.41253754462e-08,4.31944587473e-28,1.7849350112e-23,4.31944587473e-28
76,70469305.8967,1.41905752169e-08,-18.0706878098,7.6683042626e-14,13.7969074704,3.20953133858e+15,4.76744871954e+13,2.27285672934e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.10511528929e+23,2.27274621781e+27,0.684111138201,2.27285672934e+27,4.86223031578e-05,0.999951377697,3.00991756044e-28,5.52557644643e+22,1.41905752169e-08,4.39974938627e-28,1.80976593066e-23,4.39974938627e-28
77,70145528.842,1.4256075936e-08,-18.0660826396,7.80925106335e-14,13.7969074704,3.18010653526e+15,4.72374101703e+13,2.2313729196e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.08995253908e+23,2.23126392435e+27,0.684111138201,2.2313729196e+27,4.88467225494e-05,0.999951153277,3.06587541774e-28,5.4497626954e+22,1.4256075936e-08,4.48154582865e-28,1.83494228261e-23,4.48154582865e-28
78,69823239.4077,1.43218789927e-08,-18.0614774694,7.95150201279e-14,13.7969074704,3.15095149851e+15,4.68043402672e+13,2.19064626784e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.07499782961e+23,2.19053876806e+27,0.684111138201,2.19064626784e+27,4.90721777123e-05,0.999950927822,3.12287359325e-28,5.37498914803e+22,1.43218789927e-08,4.56486295701e-28,1.86046887251e-23,4.56486295701e-28
79,69502430.7589,1.43879857826e-08,-18.0568722993,8.09506917784e-14,13.7969074704,3.12206375512e+15,4.63752407485e+13,2.15066295448e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.06024830644e+23,2.15055692965e+27,0.684111138201,2.15066295448e+27,4.92986734267e-05,0.999950701327,3.18093142757e-28,5.30124153219e+22,1.43879857826e-08,4.64972904246e-28,1.88635057265e-23,4.64972904246e-28
80,69183096.0919,1.44543977075e-08,-18.0522671291,8.23996473706e-14,13.7969074704,3.09344085452e+15,4.59500752137e+13,2.11140941215e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.04570115432e+23,2.11130484203e+27,0.684111138201,2.11140941215e+27,4.95262144944e-05,0.999950473786,3.24006862082e-28,5.22850577158e+22,1.44543977075e-08,4.73617288171e-28,1.9125923231e-23,4.73617288171e-28
81,68865228.6344,1.45211161759e-08,-18.0476619589,8.38620098171e-14,13.7969074704,3.06508036864e+15,4.5528807596e+13,2.07287232111e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.0313535966e+23,2.07276918575e+27,0.684111138201,2.07287232111e+27,4.97548057397e-05,0.999950245194,3.30030523942e-28,5.15676798301e+22,1.45211161759e-08,4.82422380682e-28,1.93919913266e-23,4.82422380682e-28
82,68548821.6453,1.45881426028e-08,-18.0430567887,8.53379031676e-14,13.7969074704,3.03697989164e+15,4.51114021591e+13,2.03503860476e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.01720289476e+23,2.03493688447e+27,0.684111138201,2.03503860476e+27,4.9984452009e-05,0.999950015548,3.36166172279e-28,5.0860144738e+22,1.45881426028e-08,4.91391169515e-28,1.96617607982e-23,4.91391169515e-28
83,68233868.4142,1.46554784096e-08,-18.0384516185,8.68274526197e-14,13.7969074704,3.00913703977e+15,4.46978234944e+13,1.99789542514e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.00324634783e+23,1.9977951005e+27,0.684111138201,1.99789542514e+27,5.02151581712e-05,0.999949784842,3.42415889037e-28,5.01623173913e+22,1.46554784096e-08,5.00526697954e-28,1.99352831369e-23,5.00526697954e-28
84,67920362.2617,1.47231250243e-08,-18.0338464483,8.83307845294e-14,13.7969074704,2.9815494511e+15,4.4288036518e+13,1.96143017862e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.89481291896e+22,1.96133123049e+27,0.684111138201,1.96143017862e+27,5.04469291174e-05,0.999949553071,3.48781794864e-28,4.94740645948e+22,1.47231250243e-08,5.09832065856e-28,2.02126105504e-23,5.09832065856e-28
85,67608296.5392,1.47910838817e-08,-18.0292412781,8.98480264218e-14,13.7969074704,2.95421478537e+15,4.38820064677e+13,1.92563049163e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.75905099613e+22,1.92553290112e+27,0.684111138201,1.92563049163e+27,5.06797697614e-05,0.99994932023,3.55266049834e-28,4.87952549806e+22,1.47910838817e-08,5.19310430712e-28,2.04937959725e-23,5.19310430712e-28
86,67297664.6284,1.48593564229e-08,-18.024636108,9.13793070018e-14,13.7969074704,2.92713072379e+15,4.34796988997e+13,1.89048421641e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.62515179671e+22,1.89038796489e+27,0.684111138201,1.89048421641e+27,5.09136850399e-05,0.999949086315,3.61870854178e-28,4.81257589836e+22,1.48593564229e-08,5.28965008711e-28,2.07788930735e-23,5.28965008711e-28
87,66988459.9417,1.49279440958e-08,-18.0200309378,9.29247561654e-14,13.7969074704,2.9002949688e+15,4.30810796863e+13,1.85597942694e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.49308976318e+22,1.85588449604e+27,0.684111138201,1.85597942694e+27,5.11486799121e-05,0.99994885132,3.6859844903e-28,4.74654488159e+22,1.49279440958e-08,5.38799075834e-28,2.10679562702e-23,5.38799075834e-28
88,66680675.9214,1.4996848355e-08,-18.0154257676,9.44845050103e-14,13.7969074704,2.87370524393e+15,4.26861150126e+13,1.82210441487e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.36283968868e+22,1.82201078647e+27,0.684111138201,1.82210441487e+27,5.13847593601e-05,0.999948615241,3.75451117191e-28,4.68141984434e+22,1.4996848355e-08,5.48815968965e-28,2.13610407366e-23,5.48815968965e-28
89,66374306.0402,1.50660706619e-08,-18.0108205974,9.60586858474e-14,13.7969074704,2.84735929356e+15,4.22947713736e+13,1.78884768554e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.2343767122e+22,1.78875534178e+27,0.684111138201,1.78884768554e+27,5.1621928389e-05,0.999948378072,3.82431183901e-28,4.6171883561e+22,1.50660706619e-08,5.59019087025e-28,2.1658202414e-23,5.59019087025e-28
90,66069343.8008,1.51356124844e-08,-18.0062154272,9.76474322115e-14,13.7969074704,2.82125488277e+15,4.19070155716e+13,1.75619795412e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,9.10767631383e+22,1.75610687736e+27,0.684111138201,1.75619795412e+27,5.18601920272e-05,0.999948139808,3.89541017627e-28,4.55383815692e+22,1.51356124844e-08,5.69411892125e-28,2.19594980221e-23,5.69411892125e-28
91,65765782.7355,1.52054752973e-08,-18.001610257,9.92508788733e-14,13.7969074704,2.79538979711e+15,4.15228147132e+13,1.72414414171e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.9827143101e+22,1.72405431457e+27,0.684111138201,1.72414414171e+27,5.2099555326e-05,0.999947900445,3.96783030868e-28,4.49135715505e+22,1.52054752973e-08,5.79997910736e-28,2.22649850697e-23,5.79997910736e-28
92,65463616.4067,1.52756605824e-08,-17.9970050868,1.0086916185e-13,13.7969074704,2.76976184244e+15,4.11421362067e+13,1.69267537165e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.85946684934e+22,1.69258677698e+27,0.684111138201,1.69267537165e+27,5.23400233602e-05,0.999947659977,4.04159680976e-28,4.42973342467e+22,1.52756605824e-08,5.90780734894e-28,2.25747218654e-23,5.90780734894e-28
93,65162838.4061,1.5346169828e-08,-17.9923999167,1.02502418418e-13,13.7969074704,2.74436884474e+15,4.07649477589e+13,1.66178096579e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.73791040714e+22,1.66169358668e+27,0.684111138201,1.66178096579e+27,5.2581601228e-05,0.999947418399,4.11673470984e-28,4.36895520357e+22,1.5346169828e-08,6.01764023411e-28,2.28887675292e-23,6.01764023411e-28
94,64863442.3548,1.54170045295e-08,-17.9877947465,1.04150787124e-13,13.7969074704,2.71920864992e+15,4.0391217373e+13,1.63145044087e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.61802178184e+22,1.63136426066e+27,0.684111138201,1.63145044087e+27,5.2824294051e-05,0.999947175706,4.19326950462e-28,4.30901089092e+22,1.54170045295e-08,6.1295150312e-28,2.32071820033e-23,6.1295150312e-28
95,64565421.9035,1.54881661891e-08,-17.9831895763,1.05814407795e-13,13.7969074704,2.69427912364e+15,4.00209133454e+13,1.601673505e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.49977809015e+22,1.60158850722e+27,0.684111138201,1.601673505e+27,5.30681069746e-05,0.999946931893,4.27122716376e-28,4.24988904508e+22,1.54881661891e-08,6.24346970141e-28,2.35300260641e-23,6.24346970141e-28
96,64268770.7317,1.55596563161e-08,-17.9785844061,1.07493421553e-13,13.7969074704,2.66957815111e+15,3.9654004263e+13,1.57244005409e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.38315676274e+22,1.57235622252e+27,0.684111138201,1.57244005409e+27,5.33130451678e-05,0.999946686955,4.35063413973e-28,4.19157838137e+22,1.55596563161e-08,6.35954291166e-28,2.3857361333e-23,6.35954291166e-28
97,63973482.5483,1.56314764264e-08,-17.9739792359,1.09187970827e-13,13.7969074704,2.64510363697e+15,3.9290459001e+13,1.54374016851e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.26813553992e+22,1.54365748716e+27,0.684111138201,1.54374016851e+27,5.35591138234e-05,0.999946440886,4.43151737679e-28,4.13406776996e+22,1.56314764264e-08,6.47777404771e-28,2.41892502892e-23,6.47777404771e-28
98,63679551.0908,1.57036280433e-08,-17.9693740657,1.10898199361e-13,13.7969074704,2.62085350502e+15,3.89302467198e+13,1.51556410967e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.15469246744e+22,1.51548256274e+27,0.684111138201,1.51556410967e+27,5.38063181585e-05,0.999946193682,4.51390432009e-28,4.07734623372e+22,1.57036280433e-08,6.59820322757e-28,2.45257562806e-23,6.59820322757e-28
99,63386970.1257,1.5776112697e-08,-17.9647688955,1.1262425223e-13,13.7969074704,2.59682569813e+15,3.85733368626e+13,1.48790231672e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,8.04280589227e+22,1.48782188866e+27,0.684111138201,1.48790231672e+27,5.40546634138e-05,0.999945945337,4.59782292504e-28,4.02140294613e+22,1.5776112697e-08,6.72087131504e-28,2.48669435367e-23,6.72087131504e-28
100,63095733.448,1.58489319246e-08,-17.9601637254,1.14366275854e-13,13.7969074704,2.57301817802e+15,3.82196991526e+13,1.46074540331e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.93245445846e+22,1.46066607877e+27,0.684111138201,1.46074540331e+27,5.43041548545e-05,0.999945695845,4.68330166673e-28,3.96622722923e+22,1.58489319246e-08,6.84581993366e-28,2.52128771804e-23,6.84581993366e-28
101,62805834.8813,1.59220872705e-08,-17.9555585552,1.16124418004e-13,13.7969074704,2.54942892508e+15,3.78693035907e+13,1.43408415444e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.82361710308e+22,1.43400591827e+27,0.684111138201,1.43408415444e+27,5.45547977701e-05,0.999945445202,4.77036954967e-28,3.91180855154e+22,1.59220872705e-08,6.97309148074e-28,2.55636232404e-23,6.97309148074e-28
102,62517268.2776,1.59955802861e-08,-17.950953385,1.1789882782e-13,13.7969074704,2.52605593825e+15,3.75221204527e+13,1.40790952327e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.7162730522e+22,1.40783236054e+27,0.684111138201,1.40790952327e+27,5.48065974742e-05,0.999945193403,4.85905611755e-28,3.8581365261e+22,1.59955802861e-08,7.10272914183e-28,2.59192486641e-23,7.10272914183e-28
103,62230027.5169,1.60694125301e-08,-17.9463482148,1.19689655822e-13,13.7969074704,2.50289723479e+15,3.71781202873e+13,1.3822126281e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.61040181691e+22,1.38213652408e+27,0.684111138201,1.3822126281e+27,5.50595593053e-05,0.999944940441,4.94939146334e-28,3.80520090846e+22,1.60694125301e-08,7.23477690533e-28,2.62798213303e-23,7.23477690533e-28
104,61944106.5077,1.61435855683e-08,-17.9417430446,1.21497053922e-13,13.7969074704,2.47995085015e+15,3.68372739127e+13,1.35698474932e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.50598318943e+22,1.35690968949e+27,0.684111138201,1.35698474932e+27,5.53136886263e-05,0.999944686311,5.04140623942e-28,3.75299159472e+22,1.61435855683e-08,7.36927957741e-28,2.66454100619e-23,7.36927957741e-28
105,61659499.1861,1.62181009736e-08,-17.9371378744,1.23321175438e-13,13.7969074704,2.45721483777e+15,3.64995524149e+13,1.33221732649e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.40299723923e+22,1.33214329652e+27,0.684111138201,1.33221732649e+27,5.55689908248e-05,0.999944431009,5.13513166807e-28,3.70149861961e+22,1.62181009736e-08,7.50628279723e-28,2.70160846394e-23,7.50628279723e-28
106,61376199.5165,1.62929603264e-08,-17.9325327042,1.25162175108e-13,13.7969074704,2.43468726897e+15,3.6164927145e+13,1.30790195541e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.30142430924e+22,1.30782894116e+27,0.684111138201,1.30790195541e+27,5.58254713135e-05,0.999944174529,5.230599552e-28,3.65071215462e+22,1.62929603264e-08,7.64583305245e-28,2.73919158139e-23,7.64583305245e-28
107,61094201.4906,1.63681652143e-08,-17.9279275341,1.27020209099e-13,13.7969074704,2.41236623273e+15,3.58333697168e+13,1.28403038526e+27,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,7.20124501209e+22,1.28395837281e+27,0.684111138201,1.28403038526e+27,5.60831355298e-05,0.999943916864,5.32784228516e-28,3.60062250604e+22,1.63681652143e-08,7.78797769492e-28,2.77729753208e-23,7.78797769492e-28
