shot_id,campaign,train,val,test
13702,M5,True,False,False
13704,M5,True,False,False
13705,M5,True,False,False
13706,M5,True,False,False
13707,M5,False,True,False
13708,M5,True,False,False
13709,M5,True,False,False
13710,M5,True,False,False
13711,M5,False,True,False
13712,M5,True,False,False
13714,M5,False,True,False
13715,M5,False,True,False
13716,M5,False,True,False
13717,M5,True,False,False
13718,M5,True,False,False
13719,M5,True,False,False
13720,M5,False,True,False
13721,M5,True,False,False
13722,M5,True,False,False
13723,M5,False,True,False
13726,M5,True,False,False
13727,M5,True,False,False
13728,M5,True,False,False
13729,M5,True,False,False
13730,M5,False,True,False
13731,M5,True,False,False
13732,M5,True,False,False
13733,M5,True,False,False
13735,M5,True,False,False
13736,M5,False,True,False
13737,M5,True,False,False
13738,M5,True,False,False
13739,M5,True,False,False
13741,M5,False,True,False
13742,M5,True,False,False
13743,M5,False,True,False
13744,M5,True,False,False
13745,M5,True,False,False
13746,M5,True,False,False
13747,M5,False,True,False
13748,M5,True,False,False
13749,M5,True,False,False
13750,M5,True,False,False
13752,M5,True,False,False
13753,M5,True,False,False
13756,M5,True,False,False
13757,M5,True,False,False
13758,M5,True,False,False
13759,M5,True,False,False
13760,M5,True,False,False
13761,M5,True,False,False
13762,M5,False,True,False
13763,M5,True,False,False
13764,M5,True,False,False
13766,M5,True,False,False
13769,M5,True,False,False
13770,M5,True,False,False
13771,M5,False,True,False
13772,M5,True,False,False
13773,M5,True,False,False
13774,M5,True,False,False
13775,M5,True,False,False
13778,M5,True,False,False
13779,M5,True,False,False
13780,M5,True,False,False
13781,M5,True,False,False
13782,M5,True,False,False
13783,M5,True,False,False
13784,M5,True,False,False
13785,M5,True,False,False
13787,M5,True,False,False
13788,M5,True,False,False
13789,M5,True,False,False
13790,M5,True,False,False
13791,M5,True,False,False
13792,M5,True,False,False
13793,M5,True,False,False
13794,M5,True,False,False
13796,M5,False,True,False
13797,M5,True,False,False
13798,M5,False,True,False
13799,M5,True,False,False
13800,M5,True,False,False
13801,M5,True,False,False
13802,M5,True,False,False
13803,M5,True,False,False
13806,M5,True,False,False
13807,M5,True,False,False
13808,M5,True,False,False
13809,M5,False,True,False
13811,M5,True,False,False
13812,M5,True,False,False
13813,M5,True,False,False
13814,M5,True,False,False
13815,M5,True,False,False
13816,M5,False,True,False
13817,M5,True,False,False
13818,M5,False,True,False
13820,M5,True,False,False
13821,M5,False,True,False
13822,M5,True,False,False
13823,M5,True,False,False
13824,M5,True,False,False
13825,M5,True,False,False
13826,M5,True,False,False
13827,M5,True,False,False
13830,M5,True,False,False
13831,M5,True,False,False
13832,M5,True,False,False
13833,M5,True,False,False
13834,M5,True,False,False
13835,M5,True,False,False
13836,M5,True,False,False
13837,M5,False,True,False
13838,M5,True,False,False
13841,M5,True,False,False
13846,M5,True,False,False
13851,M5,False,True,False
13853,M5,True,False,False
13854,M5,True,False,False
13856,M5,True,False,False
13859,M5,True,False,False
13860,M5,True,False,False
13861,M5,False,True,False
13862,M5,True,False,False
13864,M5,True,False,False
13865,M5,True,False,False
13866,M5,True,False,False
13867,M5,True,False,False
13868,M5,True,False,False
13869,M5,True,False,False
13870,M5,False,True,False
13872,M5,True,False,False
13877,M5,False,True,False
13878,M5,True,False,False
13879,M5,True,False,False
13881,M5,True,False,False
13882,M5,True,False,False
13883,M5,False,True,False
13884,M5,True,False,False
13887,M5,True,False,False
13889,M5,True,False,False
13890,M5,True,False,False
13891,M5,True,False,False
13892,M5,True,False,False
13893,M5,True,False,False
13894,M5,True,False,False
13897,M5,True,False,False
13898,M5,True,False,False
13900,M5,False,True,False
13901,M5,True,False,False
13902,M5,False,True,False
13903,M5,True,False,False
13904,M5,True,False,False
13905,M5,True,False,False
13906,M5,True,False,False
13907,M5,False,True,False
13909,M5,False,True,False
13912,M5,False,True,False
13938,M5,False,True,False
13942,M5,True,False,False
13943,M5,True,False,False
13944,M5,True,False,False
13945,M5,True,False,False
13946,M5,False,True,False
13947,M5,True,False,False
13948,M5,False,True,False
13949,M5,True,False,False
13950,M5,True,False,False
13951,M5,True,False,False
13959,M5,True,False,False
13961,M5,False,True,False
13962,M5,True,False,False
13963,M5,True,False,False
13964,M5,True,False,False
13965,M5,False,True,False
13968,M5,True,False,False
13969,M5,True,False,False
13970,M5,True,False,False
13972,M5,True,False,False
13973,M5,True,False,False
13974,M5,False,True,False
13975,M5,False,True,False
13976,M5,True,False,False
13977,M5,True,False,False
13978,M5,True,False,False
13980,M5,True,False,False
13981,M5,True,False,False
13982,M5,False,True,False
13983,M5,True,False,False
13984,M5,True,False,False
13985,M5,True,False,False
13987,M5,True,False,False
13988,M5,True,False,False
13989,M5,True,False,False
13991,M5,True,False,False
13992,M5,True,False,False
13993,M5,True,False,False
13994,M5,True,False,False
13995,M5,True,False,False
13998,M5,True,False,False
13999,M5,True,False,False
14000,M5,True,False,False
14001,M5,True,False,False
14002,M5,True,False,False
14003,M5,True,False,False
14004,M5,False,True,False
14005,M5,True,False,False
14006,M5,True,False,False
14008,M5,False,True,False
14009,M5,False,True,False
14011,M5,True,False,False
14012,M5,True,False,False
14013,M5,True,False,False
14014,M5,True,False,False
14015,M5,True,False,False
14016,M5,True,False,False
14017,M5,True,False,False
14021,M5,True,False,False
14022,M5,False,True,False
14023,M5,True,False,False
14024,M5,False,True,False
14026,M5,True,False,False
14027,M5,True,False,False
14030,M5,True,False,False
14031,M5,True,False,False
14032,M5,True,False,False
14033,M5,True,False,False
14034,M5,True,False,False
14035,M5,True,False,False
14036,M5,True,False,False
14037,M5,True,False,False
14038,M5,True,False,False
14039,M5,True,False,False
14040,M5,True,False,False
14041,M5,True,False,False
14042,M5,False,True,False
14043,M5,True,False,False
14044,M5,False,True,False
14045,M5,True,False,False
14046,M5,True,False,False
14047,M5,False,True,False
14048,M5,False,True,False
14049,M5,False,True,False
14050,M5,True,False,False
14051,M5,True,False,False
14052,M5,True,False,False
14053,M5,True,False,False
14054,M5,False,True,False
14056,M5,True,False,False
14057,M5,False,True,False
14058,M5,True,False,False
14059,M5,True,False,False
14142,M5,False,True,False
14144,M5,True,False,False
14153,M5,True,False,False
14156,M5,False,True,False
14157,M5,False,True,False
14159,M5,True,False,False
14160,M5,True,False,False
14161,M5,True,False,False
14163,M5,False,True,False
14164,M5,False,True,False
14165,M5,True,False,False
14166,M5,True,False,False
14168,M5,False,True,False
14169,M5,False,True,False
14170,M5,True,False,False
14171,M5,True,False,False
14173,M5,True,False,False
14174,M5,True,False,False
14175,M5,True,False,False
14176,M5,True,False,False
14177,M5,True,False,False
14179,M5,False,True,False
14180,M5,True,False,False
14181,M5,True,False,False
14182,M5,True,False,False
14183,M5,True,False,False
14184,M5,True,False,False
14185,M5,True,False,False
14187,M5,True,False,False
14192,M5,True,False,False
14194,M5,True,False,False
14195,M5,True,False,False
14196,M5,True,False,False
14197,M5,True,False,False
14198,M5,True,False,False
14199,M5,False,True,False
14201,M5,True,False,False
14202,M5,False,True,False
14203,M5,True,False,False
14204,M5,True,False,False
14205,M5,True,False,False
14207,M5,True,False,False
14208,M5,True,False,False
14209,M5,True,False,False
14210,M5,True,False,False
14212,M5,True,False,False
14213,M5,True,False,False
14216,M5,True,False,False
14217,M5,False,True,False
14218,M5,True,False,False
14219,M5,True,False,False
14220,M5,True,False,False
14221,M5,True,False,False
14222,M5,True,False,False
14226,M5,True,False,False
14227,M5,True,False,False
14228,M5,True,False,False
14229,M5,True,False,False
14230,M5,True,False,False
14231,M5,True,False,False
14232,M5,True,False,False
14233,M5,True,False,False
14234,M5,False,True,False
14235,M5,False,True,False
14236,M5,True,False,False
14237,M5,True,False,False
14238,M5,False,True,False
14239,M5,True,False,False
14240,M5,True,False,False
14241,M5,True,False,False
14242,M5,False,True,False
14243,M5,True,False,False
14245,M5,False,True,False
14250,M5,True,False,False
14251,M5,True,False,False
14253,M5,True,False,False
14255,M5,True,False,False
14257,M5,True,False,False
14258,M5,True,False,False
14259,M5,True,False,False
14260,M5,True,False,False
14264,M5,True,False,False
14265,M5,True,False,False
14266,M5,True,False,False
14267,M5,False,True,False
14271,M5,False,True,False
14272,M5,True,False,False
14275,M5,True,False,False
14276,M5,True,False,False
14278,M5,True,False,False
14281,M5,False,True,False
14282,M5,True,False,False
14283,M5,False,True,False
14284,M5,True,False,False
14285,M5,False,True,False
14286,M5,True,False,False
14287,M5,True,False,False
14288,M5,True,False,False
14290,M5,False,True,False
14291,M5,True,False,False
14292,M5,True,False,False
14293,M5,True,False,False
14294,M5,True,False,False
14295,M5,True,False,False
14296,M5,True,False,False
14297,M5,True,False,False
14298,M5,True,False,False
14299,M5,True,False,False
14300,M5,True,False,False
14303,M5,True,False,False
14304,M5,True,False,False
14305,M5,True,False,False
14306,M5,True,False,False
14307,M5,True,False,False
14308,M5,True,False,False
14309,M5,True,False,False
14310,M5,False,True,False
14313,M5,True,False,False
14314,M5,False,True,False
14315,M5,True,False,False
14316,M5,True,False,False
14317,M5,True,False,False
14318,M5,True,False,False
14319,M5,True,False,False
14320,M5,True,False,False
14321,M5,True,False,False
14322,M5,True,False,False
14325,M5,False,True,False
14327,M5,False,True,False
14328,M5,True,False,False
14330,M5,True,False,False
14331,M5,True,False,False
14332,M5,True,False,False
14334,M5,False,True,False
14335,M5,True,False,False
14336,M5,True,False,False
14337,M5,True,False,False
14338,M5,False,True,False
14341,M5,True,False,False
14342,M5,True,False,False
14343,M5,False,True,False
14344,M5,False,True,False
14346,M5,False,True,False
14348,M5,True,False,False
14350,M5,False,True,False
14351,M5,False,True,False
14352,M5,True,False,False
14353,M5,True,False,False
14354,M5,True,False,False
14356,M5,False,True,False
14357,M5,True,False,False
14358,M5,True,False,False
14359,M5,True,False,False
14360,M5,True,False,False
14362,M5,True,False,False
14365,M5,True,False,False
14366,M5,True,False,False
14367,M5,True,False,False
14368,M5,False,True,False
14369,M5,True,False,False
14371,M5,True,False,False
14372,M5,True,False,False
14373,M5,True,False,False
14374,M5,True,False,False
14375,M5,True,False,False
14376,M5,True,False,False
14382,M5,True,False,False
14383,M5,True,False,False
14384,M5,True,False,False
14385,M5,True,False,False
14386,M5,True,False,False
14389,M5,True,False,False
14390,M5,True,False,False
14391,M5,True,False,False
14392,M5,True,False,False
14393,M5,True,False,False
14394,M5,False,True,False
14395,M5,True,False,False
14396,M5,False,True,False
14398,M5,True,False,False
14399,M5,True,False,False
14400,M5,True,False,False
14402,M5,True,False,False
14403,M5,True,False,False
14409,M5,True,False,False
14412,M5,True,False,False
14419,M5,True,False,False
14420,M5,True,False,False
14421,M5,True,False,False
14422,M5,True,False,False
14423,M5,True,False,False
14424,M5,False,True,False
14425,M5,True,False,False
14428,M5,True,False,False
14429,M5,True,False,False
14430,M5,True,False,False
14433,M5,True,False,False
14434,M5,True,False,False
14435,M5,False,True,False
14436,M5,False,True,False
14437,M5,False,True,False
14438,M5,False,True,False
14439,M5,True,False,False
14440,M5,True,False,False
14442,M5,True,False,False
14443,M5,True,False,False
14444,M5,False,True,False
14445,M5,True,False,False
14447,M5,True,False,False
14448,M5,True,False,False
14449,M5,True,False,False
14451,M5,True,False,False
14452,M5,True,False,False
14453,M5,True,False,False
14454,M5,True,False,False
14458,M5,True,False,False
14462,M5,True,False,False
14463,M5,False,True,False
14464,M5,True,False,False
14465,M5,True,False,False
14466,M5,True,False,False
14468,M5,True,False,False
14469,M5,True,False,False
14470,M5,True,False,False
14471,M5,True,False,False
14472,M5,True,False,False
14473,M5,False,True,False
14474,M5,True,False,False
14476,M5,True,False,False
14477,M5,True,False,False
14478,M5,True,False,False
14479,M5,True,False,False
14480,M5,False,True,False
14481,M5,False,True,False
14482,M5,True,False,False
14484,M5,True,False,False
14487,M5,True,False,False
14488,M5,True,False,False
14493,M5,True,False,False
14495,M5,False,True,False
14496,M5,True,False,False
14497,M5,True,False,False
14498,M5,True,False,False
14499,M5,True,False,False
14500,M5,True,False,False
14501,M5,False,True,False
14502,M5,True,False,False
14503,M5,True,False,False
14504,M5,False,True,False
14505,M5,True,False,False
14506,M5,True,False,False
14507,M5,True,False,False
14508,M5,False,True,False
14510,M5,False,True,False
14512,M5,False,True,False
14513,M5,False,True,False
14515,M5,True,False,False
14516,M5,True,False,False
14517,M5,True,False,False
14518,M5,True,False,False
14519,M5,False,True,False
14520,M5,True,False,False
14521,M5,True,False,False
14522,M5,True,False,False
14523,M5,True,False,False
14528,M5,True,False,False
14529,M5,True,False,False
14530,M5,True,False,False
14531,M5,True,False,False
14532,M5,True,False,False
14533,M5,True,False,False
14534,M5,True,False,False
14535,M5,True,False,False
14536,M5,True,False,False
14537,M5,False,True,False
14538,M5,True,False,False
14539,M5,True,False,False
14540,M5,True,False,False
14542,M5,True,False,False
14544,M5,True,False,False
14545,M5,True,False,False
14546,M5,True,False,False
14547,M5,False,True,False
14548,M5,True,False,False
14549,M5,False,True,False
14551,M5,True,False,False
14552,M5,False,True,False
14554,M5,True,False,False
14555,M5,True,False,False
14557,M5,True,False,False
14558,M5,True,False,False
14559,M5,True,False,False
14560,M5,True,False,False
14561,M5,True,False,False
14566,M5,True,False,False
14567,M5,True,False,False
14568,M5,True,False,False
14569,M5,True,False,False
14570,M5,True,False,False
14571,M5,True,False,False
14573,M5,True,False,False
14574,M5,False,True,False
14576,M5,True,False,False
14577,M5,False,True,False
14578,M5,False,True,False
14580,M5,True,False,False
14581,M5,True,False,False
14582,M5,True,False,False
14583,M5,True,False,False
14584,M5,False,True,False
14585,M5,True,False,False
14586,M5,False,True,False
14587,M5,False,True,False
