name,class,n,verdict,P_depth,sigma2_GR,frag_rate,adm_persist,aniso_persist,kappa_connect,giantRatio,isolatedFraction,tailDominance,runStatus
shuffle_e5d863d9113a_canonical.csv,shuffle,15,HARD_FRAGMENTATION,0.0,0.03999999999999998,0.39999999999999997,0.8,0.998716,,0.8,0.2,0.998716,COMPLETE
shuffle_e5d551393c6d_canonical.csv,shuffle,120,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.711932,10.0,1.0,0.0,0.711932,COMPLETE
shuffle_e7caf7917ce7_canonical.csv,shuffle,10649,FULL_PERCOLATION,4.34596041378169,0.0,0.0,1.0,0.796791,22178.94239,1.0,0.0,0.796791,COMPLETE
shuffle_e19e0b2bbd9e_canonical.csv,shuffle,12934,TAIL_FRAGMENTATION,0.0,0.0009232482249999997,0.041518,0.969615,0.998322,,0.969615,0.011133,0.998322,COMPLETE
shuffle_e38de9f23324_canonical.csv,shuffle,15222,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997101,1000000.0,1.0,0.0,0.997101,COMPLETE
shuffle_e44cad73432a_canonical.csv,shuffle,111,FULL_PERCOLATION,2.117537085410587,0.0,0.0,1.0,0.589546,130.080197,1.0,0.0,0.589546,COMPLETE
shuffle_e49b9ee91f77_canonical.csv,shuffle,148,FULL_PERCOLATION,2.9368159163436034,0.0,0.0,1.0,0.818288,863.601364,1.0,0.0,0.818288,COMPLETE
shuffle_e63ba4e109a5_canonical.csv,shuffle,127,FULL_PERCOLATION,2.2990389692176705,0.0,0.0,1.0,0.883774,198.085197,1.0,0.0,0.883774,COMPLETE
shuffle_e75a3d6c73a2_canonical.csv,shuffle,12883,TAIL_FRAGMENTATION,0.0,0.0009305550250000002,0.04152700000000001,0.969495,0.998322,,0.969495,0.011022,0.998322,COMPLETE
shuffle_e199f1edd5c1_canonical.csv,shuffle,199,FULL_PERCOLATION,3.951453010808066,0.0,0.0,1.0,0.971982,8941.377732,1.0,0.0,0.971982,COMPLETE
shuffle_e814e12f9f42_canonical.csv,shuffle,197,FULL_PERCOLATION,4.25920179836433,0.0,0.0,1.0,0.988379,18162.594525,1.0,0.0,0.988379,COMPLETE
shuffle_e4951ab35bf9_canonical.csv,shuffle,99,FULL_PERCOLATION,0.9553529789043758,0.0,0.0,1.0,0.694306,8.023042,1.0,0.0,0.694306,COMPLETE
shuffle_e7825ab19779_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674917472957356,0.0,0.0,1.0,0.99942,473060.356681,1.0,0.0,0.99942,COMPLETE
shuffle_e0015418af34_canonical.csv,shuffle,145,FULL_PERCOLATION,2.3849154571691438,0.0,0.0,1.0,0.636689,241.613776,1.0,0.0,0.636689,COMPLETE
shuffle_e052542a468e_canonical.csv,shuffle,171,FULL_PERCOLATION,3.4719304832228888,0.0,0.0,1.0,0.950202,2963.356852,1.0,0.0,0.950202,COMPLETE
shuffle_e968027db868_canonical.csv,shuffle,148,FULL_PERCOLATION,2.9368159163436034,0.0,0.0,1.0,0.818288,863.601364,1.0,0.0,0.818288,COMPLETE
shuffle_e4430128b352_canonical.csv,shuffle,198,FULL_PERCOLATION,4.261000022973292,0.0,0.0,1.0,0.988895,18237.957988,1.0,0.0,0.988895,COMPLETE
shuffle_ea0cefe054c8_canonical.csv,shuffle,76,FULL_PERCOLATION,2.784617292632875,0.0,0.0,1.0,0.883721,608.0,1.0,0.0,0.883721,COMPLETE
shuffle_ea0fda7437c0_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737889620696647,0.0,0.0,1.0,0.994271,54686.695222,1.0,0.0,0.994271,COMPLETE
shuffle_eaaf7563d7e8_canonical.csv,shuffle,3746,FULL_PERCOLATION,5.743005045806229,0.0,0.0,1.0,0.995864,553355.538295,1.0,0.0,0.995864,COMPLETE
shuffle_ec322879fb4f_canonical.csv,shuffle,17687,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997881,1000000.0,1.0,0.0,0.997881,COMPLETE
shuffle_eca652e731bd_canonical.csv,shuffle,25,FULL_PERCOLATION,3.0293837776852097,0.0,0.0,1.0,0.91816,1069.0,1.0,0.0,0.91816,COMPLETE
shuffle_eef2f780f2ce_canonical.csv,shuffle,198,FULL_PERCOLATION,5.674561251179743,0.0,0.0,1.0,0.99942,472672.496202,1.0,0.0,0.99942,COMPLETE
shuffle_effa604f474a_canonical.csv,shuffle,15356,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997101,1000000.0,1.0,0.0,0.997101,COMPLETE
shuffle_f0c2899d8efe_canonical.csv,shuffle,31,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.999796,1000000.0,1.0,0.0,0.999796,COMPLETE
shuffle_f2cb6d1dfc89_canonical.csv,shuffle,97,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.634222,10.0,1.0,0.0,0.634222,COMPLETE
shuffle_f7eaa2d42137_canonical.csv,shuffle,36,FULL_PERCOLATION,4.84239703242377,0.0,0.0,1.0,0.999461,69565.0,1.0,0.0,0.999461,COMPLETE
shuffle_f8c7377acbb9_canonical.csv,shuffle,144,HARD_FRAGMENTATION,0.0,0.05251751388900001,0.3125,0.770833,0.999999,,0.770833,0.083333,0.999999,COMPLETE
shuffle_f8d2117817d6_canonical.csv,shuffle,114,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.998154,1000000.0,1.0,0.0,0.998154,COMPLETE
shuffle_f9c7d61265f3_canonical.csv,shuffle,144,FULL_PERCOLATION,2.3849154571691438,0.0,0.0,1.0,0.636689,241.613776,1.0,0.0,0.636689,COMPLETE
shuffle_f29ac874bd43_canonical.csv,shuffle,198,FULL_PERCOLATION,4.165724319111276,0.0,0.0,1.0,0.985634,14645.178376,1.0,0.0,0.985634,COMPLETE
shuffle_f42fa2fc4b2b_canonical.csv,shuffle,198,FULL_PERCOLATION,3.7969868922639005,0.0,0.0,1.0,0.977398,6264.949527,1.0,0.0,0.977398,COMPLETE
shuffle_f519fbeb8aad_canonical.csv,shuffle,17089,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997881,1000000.0,1.0,0.0,0.997881,COMPLETE
shuffle_f7632e700293_canonical.csv,shuffle,9881,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.992664,1000000.0,1.0,0.0,0.992664,COMPLETE
shuffle_f93516266243_canonical.csv,shuffle,87,FULL_PERCOLATION,2.7256542724938857,0.0,0.0,1.0,0.894236,530.684834,1.0,0.0,0.894236,COMPLETE
shuffle_fabd46072cba_canonical.csv,shuffle,19,FULL_PERCOLATION,3.8860957324377474,0.0,0.0,1.0,0.998716,7692.0,1.0,0.0,0.998716,COMPLETE
shuffle_fb5ed23683bb_canonical.csv,shuffle,198,FULL_PERCOLATION,3.7969868922639005,0.0,0.0,1.0,0.977398,6264.949527,1.0,0.0,0.977398,COMPLETE
shuffle_fb67bcd251b2_canonical.csv,shuffle,34,FULL_PERCOLATION,2.9692994014258773,0.0,0.0,1.0,0.95711,930.75,1.0,0.0,0.95711,COMPLETE
shuffle_fc272af7bca6_canonical.csv,shuffle,199,FULL_PERCOLATION,4.737258335824634,0.0,0.0,1.0,0.994272,54607.259639,1.0,0.0,0.994272,COMPLETE
shuffle_fd827ae41488_canonical.csv,shuffle,16,HARD_FRAGMENTATION,0.0,0.015625,0.25,0.875,0.999673,,0.875,0.125,0.999673,COMPLETE
shuffle_fea367d5b45e_canonical.csv,shuffle,15081,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.997101,1000000.0,1.0,0.0,0.997101,COMPLETE
shuffle_feabf1515800_canonical.csv,shuffle,17,FULL_PERCOLATION,0.9721205553934479,0.0,0.0,1.0,0.801548,8.378223,1.0,0.0,0.801548,COMPLETE
shuffle_fee8f892466a_canonical.csv,shuffle,115,FULL_PERCOLATION,1.0413926851582251,0.0,0.0,1.0,0.711932,10.0,1.0,0.0,0.711932,COMPLETE
shuffle_fef9267f5734_canonical.csv,shuffle,199,FULL_PERCOLATION,4.738014283465305,0.0,0.0,1.0,0.994271,54702.395394,1.0,0.0,0.994271,COMPLETE
shuffle_ffe16514c596_canonical.csv,shuffle,9831,FULL_PERCOLATION,6.0000004342942646,0.0,0.0,1.0,0.992623,1000000.0,1.0,0.0,0.992623,COMPLETE
