sample_index,trajectory_role,evolution_direction,redshift,scale_factor,ln_scale_factor,contraction_elapsed_time_Gyr,time_to_numerical_cutoff_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate,distance_to_cutoff_log_a
63,classical_singular_approach,contraction,0.336595516546,0.748169500511,-0.290125721717,3.88241975446,9.91448771598,-80.7431564252,80.7431564252,1.19936157994,1.43846819944,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.754062923367,0.000294137870377,0.684111138201,1.43846819944,0.52421243908,0.000204479925584,0.475583080994,1.74525373809,0.748169500511,0.410093517,0.364265053582,0.364265053582,18.1305550222
64,classical_singular_approach,contraction,0.342764961138,0.744731973906,-0.294730891903,3.93808677083,9.85882069961,-81.0371851431,81.0371851431,1.20372909247,1.44896372807,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.764552983563,0.000299606301666,0.684111138201,1.44896372807,0.527655019069,0.000206772810018,0.472138208121,1.75049876818,0.744731973906,0.408335978414,0.363570422778,0.363570422778,18.125949852
65,classical_singular_approach,contraction,0.348962882592,0.741310241301,-0.299336062089,3.99355115091,9.80335631953,-81.3342197112,81.3342197112,1.20814125401,1.45960528963,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.775188975034,0.000305176398684,0.684111138201,1.45960528963,0.531094934048,0.000209081455686,0.468695984496,1.75581676392,0.741310241301,0.406569299641,0.362868828252,0.362868828252,18.1213446819
66,classical_singular_approach,contraction,0.355189412351,0.737904230129,-0.303941232275,4.04881231804,9.74809515239,-81.6342837251,81.6342837251,1.21259841503,1.47039491614,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.785972927884,0.000310850051537,0.684111138201,1.47039491614,0.53453185893,0.000211405825826,0.465256735244,1.76120874034,0.737904230129,0.404793579143,0.362160232723,0.362160232723,18.1167395117
67,classical_singular_approach,contraction,0.361444682466,0.734513868157,-0.308546402461,4.10386970846,9.69303776197,-81.9374008825,81.9374008825,1.21710092755,1.48133466785,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.796906900463,0.000316629185472,0.684111138201,1.48133466785,0.537965469761,0.00021374588224,0.461820784357,1.76667572663,0.734513868157,0.403008918127,0.361444599515,0.361444599515,18.1121343415
68,classical_singular_approach,contraction,0.367728825596,0.731139083483,-0.313151572647,4.15872277139,9.63818469904,-82.2435949833,82.2435949833,1.2216491451,1.49242663371,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.807992979751,0.000322515761528,0.684111138201,1.49242663371,0.541395443835,0.000216101585326,0.458388454579,1.77221876628,0.731139083483,0.401215420536,0.360721892574,0.360721892574,18.1075291713
69,classical_singular_approach,contraction,0.374041975013,0.727779804537,-0.317756742833,4.21337096915,9.58353650128,-82.5528899302,82.5528899302,1.22624342271,1.50367293174,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.819233281765,0.000328511777204,0.684111138201,1.50367293174,0.544821459821,0.000218472894118,0.454960067285,1.77783891728,0.727779804537,0.399413193042,0.359992076494,0.359992076494,18.1029240011
70,classical_singular_approach,contraction,0.380384264603,0.724435960075,-0.322361913019,4.26781377724,9.52909369319,-82.8653097286,82.8653097286,1.23088411698,1.51507570942,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.830629951956,0.000334619267135,0.684111138201,1.51507570942,0.548243197874,0.000220859766316,0.45153594236,1.78353725238,0.724435960075,0.397602345032,0.359255116541,0.359255116541,18.0983188309
71,classical_singular_approach,contraction,0.386755828872,0.721107479183,-0.326967083205,4.32205068445,9.47485678598,-83.1808784868,83.1808784868,1.235571586,1.52663714413,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.842185165622,0.00034084030378,0.684111138201,1.52663714413,0.551660339762,0.000223262158327,0.44811639808,1.78931485921,0.721107479183,0.395782988596,0.358510978672,0.358510978672,18.0937136607
72,classical_singular_approach,contraction,0.393156802945,0.717794291271,-0.331572253391,4.37608119292,9.42082627751,-83.499620417,83.499620417,1.24030618942,1.53835944352,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.853901128323,0.000347176998132,0.684111138201,1.53835944352,0.555072568975,0.000225680025299,0.444701751,1.79517284056,0.717794291271,0.393955238511,0.357759629561,0.357759629561,18.0891084906
73,classical_singular_approach,contraction,0.399587322573,0.714496326076,-0.336177423577,4.42990481825,9.36700265218,-83.8215598347,83.8215598347,1.24508828844,1.550244846,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.8657800763,0.000353631500428,0.684111138201,1.550244846,0.558479570845,0.000228113321157,0.441292315834,1.80111231455,0.714496326076,0.392119212227,0.357001036626,0.357001036626,18.0845033204
74,classical_singular_approach,contraction,0.40604752413,0.711213513653,-0.340782593763,4.48352108955,9.31338638088,-84.1467211597,84.1467211597,1.24991824577,1.56229562111,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.877824276905,0.000360206000881,0.684111138201,1.56229562111,0.561881032658,0.000230561998648,0.437888405343,1.80713441485,0.711213513653,0.390275029845,0.356235168045,0.356235168045,18.0798981502
75,classical_singular_approach,contraction,0.412537544623,0.707945784384,-0.345387763949,4.53692954955,9.25997792088,-84.4751289161,84.4751289161,1.2547964257,1.57451406996,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.89003602903,0.000366902730422,0.684111138201,1.57451406996,0.565276643766,0.000233026009372,0.434490330225,1.81324029092,0.707945784384,0.388422814102,0.355461992788,0.355461992788,18.07529298
76,classical_singular_approach,contraction,0.419057521689,0.704693068967,-0.349992934135,4.59012975464,9.20677771579,-84.806807733,84.806807733,1.25972319408,1.58690252571,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.902417663549,0.000373723961462,0.684111138201,1.58690252571,0.568666095698,0.000235505303827,0.431098398999,1.81943110818,0.704693068967,0.386562690345,0.354681480636,0.354681480636,18.0706878098
77,classical_singular_approach,contraction,0.425607593602,0.70145529842,-0.354598104321,4.64312127495,9.15378619548,-85.1417823446,85.1417823446,1.26469891831,1.59946335397,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.914971543762,0.000380672008655,0.684111138201,1.59946335397,0.572049082269,0.000237999831449,0.4277129179,1.82570804828,0.70145529842,0.384694786511,0.35389360221,0.35389360221,18.0660826396
78,classical_singular_approach,contraction,0.432187899274,0.698232404077,-0.359203274507,4.6959036944,9.10100377603,-85.480077591,85.480077591,1.26972396736,1.61219895328,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.927700065846,0.000387749229689,0.684111138201,1.61219895328,0.575425299688,0.00024050954065,0.424334190771,1.83207230932,0.698232404077,0.382819233101,0.353098328989,0.353098328989,18.0614774694
79,classical_singular_approach,contraction,0.438798578256,0.695024317589,-0.363808444693,4.74847661077,9.04843085966,-85.8217184182,85.8217184182,1.27479871177,1.62511175554,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.94060565931,0.000394958026086,0.684111138201,1.62511175554,0.578794446662,0.00024303437886,0.420962518959,1.83852510606,0.695024317589,0.380936163152,0.352295633344,0.352295633344,18.0568722993
80,classical_singular_approach,contraction,0.445439770746,0.691830970919,-0.368413614879,4.80083963576,8.99606783468,-86.166729879,86.166729879,1.27992352369,1.63820422651,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.953690787462,0.000402300844014,0.684111138201,1.63820422651,0.582156224499,0.000245574292572,0.417598201208,1.84506767013,0.691830970919,0.379045712213,0.351485488552,0.351485488552,18.0522671291
81,classical_singular_approach,contraction,0.452111617588,0.688652296344,-0.373018785065,4.852992395,8.94391507543,-86.5151371332,86.5151371332,1.28509877685,1.65147886626,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.96695794788,0.000409780175119,0.684111138201,1.65147886626,0.585510337212,0.00024812922738,0.414241533561,1.85170125034,0.688652296344,0.37714801831,0.350667868831,0.350667868831,18.0476619589
82,classical_singular_approach,contraction,0.458814260275,0.685488226453,-0.377623955251,4.90493452815,8.89197294228,-86.8669654485,86.8669654485,1.29032484656,1.66493820964,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.980409672884,0.000417398557372,0.684111138201,1.66493820964,0.588856491614,0.000250699128024,0.410892809258,1.85842711284,0.685488226453,0.375243221918,0.349842749359,0.349842749359,18.0430567887
83,classical_singular_approach,contraction,0.465547840956,0.682338694142,-0.382229125437,4.95666568889,8.84024178154,-87.2222402004,87.2222402004,1.29560210975,1.6785848268,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,0.994048530024,0.000425158575925,0.684111138201,1.6785848268,0.592194397419,0.000253283938432,0.407552318643,1.86524654141,0.682338694142,0.373331465927,0.349010106302,0.349010106302,18.0384516185
84,classical_singular_approach,contraction,0.472312502433,0.679203632617,-0.386834295623,5.008185545,8.78872192543,-87.5809868738,87.5809868738,1.30093094499,1.69242132363,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.00787712257,0.000433062863995,0.684111138201,1.69242132363,0.595523767335,0.000255883601765,0.404220349064,1.87216083768,0.679203632617,0.371412895606,0.348169916837,0.348169916837,18.0338464483
85,classical_singular_approach,contraction,0.479108388168,0.676082975392,-0.391439465809,5.05949377835,8.73741369208,-87.9432310624,87.9432310624,1.30631173244,1.7064503423,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.02189808999,0.000441114103751,0.684111138201,1.7064503423,0.598844317155,0.000258498060457,0.400897184784,1.8791713214,0.676082975392,0.369487658566,0.347322159181,0.347322159181,18.0292412781
86,classical_singular_approach,contraction,0.485935642287,0.672976656284,-0.396044635995,5.11059008496,8.68631738548,-88.3089984704,88.3089984704,1.3117448539,1.72067456173,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.03611410851,0.00044931502723,0.684111138201,1.72067456173,0.602155765854,0.000261127256265,0.39758310689,1.88627933066,0.672976656284,0.367555904725,0.346466812612,0.346466812612,18.024636108
87,classical_singular_approach,contraction,0.492794409579,0.669884609417,-0.400649806181,5.16147417499,8.63543329544,-88.6783149125,88.6783149125,1.31723069284,1.73509669816,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.05052789154,0.00045766841726,0.684111138201,1.73509669816,0.605457835666,0.000263771130304,0.394278393203,1.89348622217,0.669884609417,0.365617786265,0.345603857498,0.345603857498,18.0200309378
88,classical_singular_approach,contraction,0.499684835502,0.666806769214,-0.405254976367,5.21214577279,8.58476169764,-89.0512063148,89.0512063148,1.32276963436,1.74971950557,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.06514219026,0.000466177108405,0.684111138201,1.74971950557,0.608750252181,0.000266429623103,0.390983318196,1.90079337153,0.666806769214,0.363673457592,0.344733275322,0.344733275322,18.0154257676
89,classical_singular_approach,contraction,0.506607066187,0.663743070402,-0.409860146553,5.26260461692,8.53430285351,-89.4276987153,89.4276987153,1.32836206522,1.76454577633,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.07995979414,0.000474843987929,0.684111138201,1.76454577633,0.612032744419,0.000269102674637,0.387698152907,1.90820217347,0.663743070402,0.361723075293,0.343855048704,0.343855048704,18.0108205974
90,classical_singular_approach,contraction,0.513561248436,0.660693448008,-0.414465316739,5.31285046011,8.48405701032,-89.8078182652,89.8078182652,1.33400837389,1.77957834161,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.09498353141,0.000483671996774,0.684111138201,1.77957834161,0.615305044914,0.000271790224383,0.384423164861,1.91571404211,0.660693448008,0.359766798089,0.342969161433,0.342969161433,18.0062154272
91,classical_singular_approach,contraction,0.520547529732,0.657657837355,-0.419070486925,5.36288306932,8.43402440111,-90.191591229,90.191591229,1.33970895049,1.79482007203,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.11021626969,0.000492664130557,0.684111138201,1.79482007203,0.618566889795,0.000274492211356,0.381158617994,1.92333041125,0.657657837355,0.357804786794,0.342075598486,0.342075598486,18.001610257
92,classical_singular_approach,contraction,0.527566058238,0.654636174067,-0.423675657111,5.41270222571,8.38420524472,-90.5790439855,90.5790439855,1.34546418686,1.81027387811,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.12566091647,0.000501823440589,0.684111138201,1.81027387811,0.621818018854,0.000277208574159,0.377904772572,1.93105273464,0.654636174067,0.355837204262,0.341174346057,0.341174346057,17.9970050868
93,classical_singular_approach,contraction,0.534616982799,0.651628394061,-0.428280827297,5.46230772466,8.33459974578,-90.9702030287,90.9702030287,1.35127447653,1.82594271093,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.14132041969,0.000511153034907,0.684111138201,1.82594271093,0.625058175627,0.000279939251023,0.374661885122,1.93888248625,0.651628394061,0.353864215341,0.340265391583,0.340265391583,17.9923999167
94,classical_singular_approach,contraction,0.54170045295,0.648634433548,-0.432885997483,5.51169937573,8.28520809471,-91.3650949687,91.3650949687,1.35714021478,1.84182956258,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.1571977683,0.000520656079334,0.684111138201,1.84182956258,0.628287107455,0.000282684179857,0.371430208365,1.94682116055,0.648634433548,0.351885986819,0.339348723766,0.339348723766,17.9877947465
95,classical_singular_approach,contraction,0.548816618912,0.645654229035,-0.437491167669,5.56087700268,8.23603046775,-91.7637465323,91.7637465323,1.36306179861,1.85793746683,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.17329599283,0.000530335798548,0.684111138201,1.85793746683,0.63150456556,0.00028544329829,0.368209991141,1.95487027282,0.645654229035,0.349902687378,0.338424332601,0.338424332601,17.9831895763
96,classical_singular_approach,contraction,0.555965631605,0.642687717317,-0.442096337855,5.60984044346,8.18706702697,-92.1661845641,92.1661845641,1.36903962676,1.87426949964,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.18961816597,0.000540195477178,0.684111138201,1.87426949964,0.634710305104,0.000288216543715,0.365001478352,1.96303135938,0.642687717317,0.347914487533,0.3374922094,0.3374922094,17.9785844061
97,classical_singular_approach,contraction,0.563147642641,0.639734835483,-0.446701508041,5.65858955015,8.13831792028,-92.5724360273,92.5724360273,1.37507409975,1.89082877981,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.20616740315,0.000550238460919,0.684111138201,1.89082877981,0.63790408525,0.000291003853333,0.361804910896,1.97130597798,0.639734835483,0.345921559583,0.336552346817,0.336552346817,17.9739792359
98,classical_singular_approach,contraction,0.570362804334,0.636795520908,-0.451306678227,5.70712418899,8.08978328144,-92.9825280046,92.9825280046,1.38116561987,1.90761846952,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.22294686316,0.000560468157668,0.684111138201,1.90761846952,0.641085669226,0.0002938051642,0.358620525609,1.97969570798,0.636795520908,0.343924077551,0.335604738874,0.335604738874,17.9693740657
99,classical_singular_approach,contraction,0.577611269699,0.633869711257,-0.455911848413,5.7554442403,8.04146323013,-93.3964876994,93.3964876994,1.3873145912,1.92464177495,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.23995974871,0.000570888038679,0.684111138201,1.92464177495,0.644254824377,0.000296620413269,0.355448555209,1.98820215076,0.633869711257,0.341922217129,0.334649380982,0.334649380982,17.9647688955
100,classical_singular_approach,contraction,0.584893192461,0.63095734448,-0.460517018599,5.80354959849,7.99335787195,-93.8143424363,93.8143424363,1.39352141961,1.94190194691,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.25720930707,0.000581501639742,0.684111138201,1.94190194691,0.64741132222,0.000299449537432,0.352289228243,1.99682692994,0.63095734448,0.339916155618,0.333686269971,0.333686269971,17.9601637254
101,classical_singular_approach,contraction,0.592208727051,0.628058358813,-0.465122188785,5.851440172,7.94546729843,-94.2361196627,94.2361196627,1.39978651281,1.95940228146,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.27469883069,0.000592312562381,0.684111138201,1.95940228146,0.650554938492,0.00030229247357,0.349142769035,2.00557169175,0.628058358813,0.337906071867,0.332715404109,0.332715404109,17.9555585552
